,LBEACH1G_7_N001,BIGCRK3_2_B1,MILPITAS_1_N001,IBM-CTLE_1_N002,MECCTG2_7_B2,VACA-DIX_1_B1,KANAKAJT_1_B1,ALTA1G_7_B1,RENFRO_1_N001
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0823857746247399,0.04209402182693761,-0.03529414209811054,-0.04164539981325322,-0.04527013239318854,-0.06780195079107175,0.017291274927002186,0.08536079662735667,0.013799929177370208
2,0.042161565941281544,0.20400205486950218,-0.09013345913356369,-0.1430409432266045,-0.14318112197001734,-0.07971440579905835,0.08115462872952273,0.050899312293745766,-0.11383528655952668
3,-0.0015252352751151388,-0.534419000055915,-0.1126382323383392,0.12080444589697822,0.11350748524140952,-0.08191731020047976,-0.10028321466962131,-0.24548312555305085,0.12170604796150603
4,-0.008751775348646497,-0.02290377558524348,-0.10943078426583303,-0.1306489749916262,-0.13238251970987758,-0.21591701201564154,0.038317630466869645,0.09386637162263951,-389888094638.6368
5,0.0303170969175115,4.186939151467216,-0.05770801014799284,-0.11286603302027043,-0.11635160043026094,-0.11694382410808908,-0.06296443377117011,-0.04019916709002666,0.18702485839215033
6,-0.014452609932486982,-0.09869937564469168,-0.18953148510432727,3.746722589605266,3.6747068944659116,-0.14303625547850707,-0.0993752787445799,-0.0673034942538493,0.02747268528341429
7,0.010943639340610434,-0.06487810526528717,-0.07516141174945526,-0.0949351070281027,-0.0970975113474403,-0.14455625309818815,-0.18158469767817703,-0.04792889834792463,-0.023256261580013093
8,-0.06454400579060499,-0.028025050055808312,-0.1208559913171978,-0.11326157904596881,-0.1143000457413923,-0.14500328401849955,-0.29554114558051126,-0.13510026449572446,-0.08647348733289995
9,-0.023489635254269503,0.0015182010109361932,-0.09866639411799792,-0.07383147646537974,-0.07546192155466636,-0.11313547416113871,-0.30290654738333767,-0.10084321445602296,-0.07552778158365947
10,-0.015037836618181033,0.0006849758356775454,-0.06675601366592221,-0.08464934016512629,-0.08631708578148038,-0.1001358564310047,-0.2170180955721625,-0.043384039227083816,-0.001492163705649141
11,-0.01640465335543556,-0.029894947930723233,-0.058958999005776225,-0.23805557500530494,-0.23831403166787513,-0.09082878722874548,-0.2399080615722942,-0.035856461914436616,0.2186002886986663
12,0.006865720294998046,0.05622360436774532,-0.05846252299315627,0.0010171253150489806,0.0081625378725671,-0.07157472628839107,-0.053436630980960034,0.009205417715198574,0.1807674103678363
13,-0.034220714503678695,-0.05615004096489084,-0.014015899398462803,-0.07148382387511332,-0.07859057776807132,-0.06596676855266953,-0.07537979308811879,0.0017887982983690875,0.12805781717010237
14,-0.06867629914090495,-0.1115122627807795,-0.02021981673086344,-0.010489476844576129,-0.07204960576703695,-0.09021968343912548,-0.13513145678016536,-0.034492612347192794,0.03636649316116055
15,-0.008851167033567725,-0.08525790779612097,-0.0024383330582152113,-0.05993342266136401,-0.09268387596624161,-0.07799633942306541,-0.16289296599980607,-0.08036916496407112,0.0023869344983957286
16,0.2994226386934734,-0.06250782892808711,0.7075466450283855,-0.009556432571625022,-0.12872712570439887,0.18005019779355214,-0.12197255590538936,0.07977109992041767,0.0637326389087126
17,0.40477855139368685,-0.025151961659090245,1.022065596740511,0.09061728237388089,-0.08170858593344485,0.3281548773809677,-0.17706404911112306,0.11376471658561199,0.07978153149210418
18,0.3277943007716989,0.054047527629977124,0.5868180112834418,0.29708148247152755,0.13356389542679087,0.12019236525830257,-0.31066186754819347,0.34042133433437094,0.06548379193919983
19,0.16146609320879335,0.15404639617161803,0.6110244395225934,0.18402314221240776,0.14020615797802366,0.27698126414808577,-0.5547951198779181,0.10322326986877847,0.09282511057736914
20,0.12004773525920204,0.04893994126424417,0.24373928779867957,0.03180423694162801,0.04138729266590866,0.08400622270398317,-0.6197899260782904,0.04128079597638209,0.018139892950932365
21,0.03989760333107084,0.031352942015888924,-0.1983389218702313,0.06624162507335243,0.04138164446603508,-0.22170079404980852,-0.4135913392929409,0.0227351376409062,0.020534837295360486
22,0.008824461755270352,0.06009901689636574,-0.0699381580165298,0.0032438064595734853,0.022634144886583146,0.060134288350292164,-0.29180186591497126,0.14013918046615872,0.0021128525544729104
23,0.023908025544237932,0.08699418433256509,-0.04545473273666245,0.027128574015724587,0.04841916566054531,0.08765486821462082,-0.12450753224911516,0.1707993769915048,0.007536961943146625
24,0.14558111565276272,0.0990990383344339,-0.1780251588748586,-0.16777299617978503,-0.04466326589163491,-0.08884526462059256,0.11208738643210336,0.18759466728731794,0.006767274124976977
25,0.15449254159645842,0.10339577520422483,-0.22425543415387372,-0.038362313793630906,0.017264524504674864,-0.062415992436004306,0.20133401681568877,0.2097455919347045,0.03540258668150051
26,-0.09600322626335361,0.09497868898425874,-0.22055879159583375,-0.1024850724477545,-0.04993021127668405,-0.11056454667108873,0.3780092097596271,0.18866770175400405,0.046884374885167515
27,-0.07150060759543214,0.054566385074455034,-0.13765161581546215,-0.04482613709162708,-0.05486904933159871,0.14854815017677597,0.32859992759264733,0.39875947942935047,0.03885097003026469
28,-0.046543513912423506,0.06515621026468417,-0.05159258914537479,-0.02376122081815632,-0.04291000927245315,-0.15712952062344596,0.27273682178971304,0.18935126890185777,0.04113726786667887
29,-0.0057506195719913555,0.04429697212149437,-0.016312852179114823,-0.023587902096431135,-0.04078424302444844,-0.03446849801023633,-0.13995029449664875,0.14415198802818907,0.008294787531942932
30,0.05073385410426054,0.04273225653698691,-0.011230657111569009,0.01630348509149259,-0.035858612212835164,-0.10358215964119138,0.10950747625812005,0.12421040875132261,0.1584044673378064
31,0.0721682052203105,-0.018367459289754667,-0.012869156407530002,0.020168104449423484,-0.03397017015067319,0.042136819892452965,0.20318062564447298,0.1163253088664029,0.11785600090310351
32,0.07176478629391694,-0.012198274719198363,0.03871849207144368,0.09410357048028924,0.0369693534196605,0.049637033077848516,0.2428243177305846,0.1142061745519517,0.14702426706915514
33,0.039234987056390475,-0.04445720454884239,0.09050462108032525,0.05295983586608237,0.021181785250487473,-0.21490073397816806,0.14861102809447285,0.06928260734150167,0.0643373562423964
34,0.03657458829119209,-0.0727824199264796,0.029782025858040517,0.012280953044924228,-0.00887868365585711,-0.03157802676669322,0.03676172615474431,0.08534461107368511,0.03308157788799979
35,0.044840189927732754,-0.04407313230889837,0.043454738209167676,0.0085938826690347,-0.02087315799575295,-0.0465495446314334,0.06675032429929312,0.11820794342454938,0.04966229611412876
36,0.0695331082621749,-0.033149263403500974,0.09772659184037841,0.07685743704637098,0.05008928933819051,-0.03512903504510164,0.29240483343054935,0.08084744766355209,0.039570804522332755
37,0.07982401886423324,-0.028036649174912023,0.08515769308053467,0.02194600106044141,-0.03260593971915833,-0.01260918682860012,0.3735322884668451,0.10483954377006334,0.03653768239852497
38,0.0874378717728333,0.004816110209679527,0.10381409609773831,0.416661774138152,0.0755017389242069,0.06957543269696301,0.3992134764848211,0.11515451712741023,0.05136162331946389
39,0.10245190072689192,0.0291665077326599,0.2050238563179538,0.2929631376471541,0.09726097300774256,0.21662816261535073,0.3177346473535025,0.15339994515308047,0.07102796171704788
40,0.10913010297254586,0.0917065320556288,0.17911066489834793,0.2385399699525726,0.05202406616714439,0.12706077498798468,0.5614055313161426,0.16861582310161793,0.06882325650338295
41,0.06863700064149325,0.117602171464287,0.15918631719792498,0.15996576296046733,0.05424066907323656,0.20751972601104984,0.46655253638854965,0.13764703340484252,0.07255444966179977
42,0.09947005559042685,0.09069064455135643,0.17000666967043393,0.008020771063974697,0.037277391325290246,0.23253526480092238,0.39005512554160005,0.09098637639815046,0.0743399725000014
43,0.10409290878831634,0.0844742113846566,0.21471656278895787,0.011900457976346812,0.0388432655028688,0.15540724694550945,0.3048707093525765,0.09563534356629849,0.05976407068909215
44,0.08445240888524069,0.048995217249568034,0.25922019607577307,-0.04587858851002982,0.043733427422958375,0.1351700986684036,0.20628235642245335,0.040093582348425555,0.029310874814550053
45,0.16257847326349228,0.03755142101278876,0.15543491111027635,0.03619591847764152,0.0236049455448239,0.03037543955622382,0.18866297150771522,0.030069601628100046,0.03465467869165058
46,0.07599923711946012,0.05706268931907885,0.10569499770923918,-0.05003616951853393,0.003733128147105233,0.04739799586101284,0.15162792993869145,-0.02223409853186349,0.0011270400833102434
47,0.20523649169159014,0.08484874057146742,0.09844629930457177,-0.03925866924750582,0.004520455435558212,0.06170689267442947,0.15343469503424345,0.019930911622399614,-0.011842420588125735
48,0.15476480003459744,0.10617189868559691,0.12287988713397996,0.06774902295879247,0.04956600924731845,-0.04837907359410175,0.1614281050853142,0.025288902799002075,-0.010882631044688465
49,0.043392858713716564,0.10260142795480678,0.038787467023177674,0.07147881316064837,0.06048365609151307,0.06824514523114936,0.22618935265621776,0.02814182499274602,0.00022252975548431309
