time,temp,rhum,prcp,wspd
2022-08-22 23:00:00,38.5,14.0,0.0,4.3
2022-08-23 00:00:00,38.7,12.0,0.0,3.6
2022-08-23 01:00:00,38.4,12.0,0.0,3.2
2022-08-23 02:00:00,36.6,24.0,0.0,3.6
2022-08-23 03:00:00,32.2,19.0,0.0,8.3
2022-08-23 04:00:00,31.2,20.0,0.0,6.8
2022-08-23 05:00:00,29.0,24.0,0.0,7.6
2022-08-23 06:00:00,28.0,29.0,0.0,7.6
2022-08-23 07:00:00,27.2,32.0,0.0,7.6
2022-08-23 08:00:00,26.5,36.0,0.0,4.3
2022-08-23 09:00:00,24.6,45.0,0.0,3.6
2022-08-23 10:00:00,23.4,53.0,0.0,4.0
2022-08-23 11:00:00,22.5,58.0,0.0,4.7
2022-08-23 12:00:00,21.8,63.0,0.0,4.3
2022-08-23 13:00:00,21.3,66.0,0.0,4.0
2022-08-23 14:00:00,21.0,67.0,0.0,4.3
2022-08-23 15:00:00,23.7,54.0,0.0,6.1
2022-08-23 16:00:00,25.8,47.0,0.0,5.4
2022-08-23 17:00:00,28.4,40.0,0.0,6.1
2022-08-23 18:00:00,31.0,35.0,0.0,6.1
2022-08-23 19:00:00,33.6,29.0,0.0,4.7
2022-08-23 20:00:00,36.1,23.0,0.0,4.0
2022-08-23 21:00:00,38.0,18.0,0.0,3.6
2022-08-23 22:00:00,39.3,16.0,0.0,3.6
2022-08-23 23:00:00,39.8,15.0,0.0,4.0
2022-08-24 00:00:00,39.9,14.0,0.0,4.3
2022-08-24 01:00:00,39.5,14.0,0.0,5.0
2022-08-24 02:00:00,37.5,21.0,0.0,4.3
2022-08-24 03:00:00,33.3,21.0,0.0,7.2
2022-08-24 04:00:00,32.5,21.0,0.0,8.6
2022-08-24 05:00:00,31.4,24.0,0.0,11.9
2022-08-24 06:00:00,30.3,26.0,0.0,13.7
2022-08-24 07:00:00,29.6,30.0,0.0,13.7
2022-08-24 08:00:00,28.5,32.0,0.0,9.4
2022-08-24 09:00:00,26.9,35.0,0.0,6.8
2022-08-24 10:00:00,25.4,40.0,0.0,6.8
2022-08-24 11:00:00,24.1,45.0,0.0,6.1
2022-08-24 12:00:00,23.7,48.0,0.0,5.8
2022-08-24 13:00:00,23.7,49.0,0.0,2.5
2022-08-24 14:00:00,23.3,51.0,0.0,1.1
2022-08-24 15:00:00,24.4,49.0,0.0,0.7
2022-08-24 16:00:00,26.4,40.0,0.0,2.5
2022-08-24 17:00:00,29.2,33.0,0.0,4.0
2022-08-24 18:00:00,32.1,27.0,0.0,5.4
2022-08-24 19:00:00,35.0,23.0,0.0,7.6
2022-08-24 20:00:00,37.4,20.0,0.0,9.7
2022-08-24 21:00:00,39.0,16.0,0.0,9.0
2022-08-24 22:00:00,39.9,14.0,0.0,10.8
2022-08-24 23:00:00,40.2,12.0,0.0,11.5
2022-08-25 00:00:00,39.9,11.0,0.0,11.9
2022-08-25 01:00:00,39.2,11.0,0.0,12.2
2022-08-25 02:00:00,37.5,12.0,0.0,10.4
2022-08-25 03:00:00,34.0,16.0,0.0,11.5
2022-08-25 04:00:00,31.8,21.0,0.0,13.3
2022-08-25 05:00:00,29.6,27.0,0.0,13.0
2022-08-25 06:00:00,27.9,31.0,0.0,11.5
2022-08-25 07:00:00,26.6,34.0,0.0,9.7
2022-08-25 08:00:00,25.3,38.0,0.0,8.3
2022-08-25 09:00:00,24.0,42.0,0.0,7.2
2022-08-25 10:00:00,22.6,47.0,0.0,5.8
2022-08-25 11:00:00,21.3,54.0,0.0,7.6
2022-08-25 12:00:00,21.8,50.0,0.0,6.1
2022-08-25 13:00:00,20.1,60.0,0.0,5.4
2022-08-25 14:00:00,19.6,65.0,0.0,5.4
2022-08-25 15:00:00,20.4,60.0,0.0,4.3
2022-08-25 16:00:00,22.4,53.0,0.0,5.4
2022-08-25 17:00:00,24.6,48.0,0.0,8.6
2022-08-25 18:00:00,27.9,38.0,0.0,11.2
2022-08-25 19:00:00,30.8,31.0,0.0,12.6
2022-08-25 20:00:00,33.4,24.0,0.0,13.3
2022-08-25 21:00:00,35.2,20.0,0.0,14.4
2022-08-25 22:00:00,36.5,16.0,0.0,14.0
2022-08-25 23:00:00,37.0,14.0,0.0,14.0
2022-08-26 00:00:00,36.8,14.0,0.0,14.4
2022-08-26 01:00:00,36.0,15.0,0.0,14.4
2022-08-26 02:00:00,34.4,17.0,0.0,11.2
2022-08-26 03:00:00,31.7,20.0,0.0,10.1
2022-08-26 04:00:00,29.8,25.0,0.0,12.6
2022-08-26 05:00:00,27.8,32.0,0.0,13.0
2022-08-26 06:00:00,26.2,37.0,0.0,10.4
2022-08-26 07:00:00,24.5,43.0,0.0,8.3
2022-08-26 08:00:00,23.3,42.0,0.0,6.5
2022-08-26 09:00:00,22.1,49.0,0.0,5.8
2022-08-26 10:00:00,21.1,57.0,0.0,6.1
2022-08-26 11:00:00,20.0,64.0,0.0,5.0
2022-08-26 12:00:00,19.2,68.0,0.0,4.0
2022-08-26 13:00:00,18.7,71.0,0.0,3.2
2022-08-26 14:00:00,18.4,72.0,0.0,3.6
2022-08-26 15:00:00,19.3,68.0,0.0,2.9
2022-08-26 16:00:00,21.4,60.0,0.0,3.2
2022-08-26 17:00:00,24.4,48.0,0.0,3.6
2022-08-26 18:00:00,27.7,37.0,0.0,4.7
2022-08-26 19:00:00,30.9,29.0,0.0,5.0
2022-08-26 20:00:00,33.5,24.0,0.0,5.8
2022-08-26 21:00:00,35.5,20.0,0.0,7.2
2022-08-26 22:00:00,36.7,17.0,0.0,9.4
2022-08-26 23:00:00,37.2,14.0,0.0,11.2
2022-08-27 00:00:00,37.6,12.0,0.0,12.2
2022-08-27 01:00:00,36.8,13.0,0.0,13.3
2022-08-27 02:00:00,35.0,15.0,0.0,10.8
2022-08-27 03:00:00,31.2,19.0,0.0,9.0
2022-08-27 04:00:00,29.8,21.0,0.0,13.0
2022-08-27 05:00:00,28.3,23.0,0.0,12.2
2022-08-27 06:00:00,27.0,26.0,0.0,11.9
2022-08-27 07:00:00,25.8,30.0,0.0,10.1
2022-08-27 08:00:00,24.6,33.0,0.0,8.6
2022-08-27 09:00:00,23.0,39.0,0.0,6.8
2022-08-27 10:00:00,21.7,42.0,0.0,6.5
2022-08-27 11:00:00,20.1,52.0,0.0,5.8
2022-08-27 12:00:00,19.5,60.0,0.0,5.4
2022-08-27 13:00:00,19.8,63.0,0.0,2.9
2022-08-27 14:00:00,18.4,72.0,0.0,3.2
2022-08-27 15:00:00,20.0,63.0,0.0,4.3
2022-08-27 16:00:00,21.9,54.0,0.0,3.6
2022-08-27 17:00:00,24.8,44.0,0.0,4.3
2022-08-27 18:00:00,28.0,34.0,0.0,7.9
2022-08-27 19:00:00,30.6,30.0,0.0,10.4
2022-08-27 20:00:00,32.7,26.0,0.0,10.8
2022-08-27 21:00:00,34.5,22.0,0.0,11.9
2022-08-27 22:00:00,35.7,18.0,0.0,12.6
2022-08-27 23:00:00,36.3,16.0,0.0,11.9
2022-08-28 00:00:00,36.3,15.0,0.0,11.9
2022-08-28 01:00:00,35.7,15.0,0.0,14.0
2022-08-28 02:00:00,34.2,16.0,0.0,11.2
2022-08-28 03:00:00,30.8,20.0,0.0,10.4
2022-08-28 04:00:00,28.7,26.0,0.0,12.6
2022-08-28 05:00:00,26.4,34.0,0.0,11.5
2022-08-28 06:00:00,25.0,41.0,0.0,10.4
2022-08-28 07:00:00,23.4,48.0,0.0,9.0
2022-08-28 08:00:00,21.9,54.0,0.0,7.6
2022-08-28 09:00:00,20.7,61.0,0.0,7.2
2022-08-28 10:00:00,19.7,65.0,0.0,5.4
2022-08-28 11:00:00,19.1,66.0,0.0,5.8
2022-08-28 12:00:00,18.5,68.0,0.0,4.3
2022-08-28 13:00:00,17.4,73.0,0.0,2.9
2022-08-28 14:00:00,17.3,73.0,0.0,3.6
2022-08-28 15:00:00,18.3,69.0,0.0,2.5
2022-08-28 16:00:00,20.7,60.0,0.0,5.0
2022-08-28 17:00:00,23.3,50.0,0.0,5.4
2022-08-28 18:00:00,26.3,40.0,0.0,6.1
2022-08-28 19:00:00,29.2,32.0,0.0,6.5
2022-08-28 20:00:00,31.7,26.0,0.0,6.1
2022-08-28 21:00:00,33.9,23.0,0.0,5.4
2022-08-28 22:00:00,35.1,21.0,0.0,6.1
2022-08-28 23:00:00,35.8,19.0,0.0,7.6
2022-08-29 00:00:00,35.9,17.0,0.0,8.6
2022-08-29 01:00:00,35.4,16.0,0.0,9.4
2022-08-29 02:00:00,33.8,17.0,0.0,6.8
2022-08-29 03:00:00,29.9,22.0,0.0,7.2
2022-08-29 04:00:00,29.2,25.0,0.0,11.9
2022-08-29 05:00:00,27.2,28.0,0.0,13.3
2022-08-29 06:00:00,25.8,31.0,0.0,13.3
2022-08-29 07:00:00,24.3,36.0,0.0,9.7
2022-08-29 08:00:00,23.2,40.0,0.0,7.9
2022-08-29 09:00:00,22.2,45.0,0.0,6.8
2022-08-29 10:00:00,21.1,52.0,0.0,5.8
2022-08-29 11:00:00,19.9,59.0,0.0,6.5
2022-08-29 12:00:00,19.3,61.0,0.0,5.4
2022-08-29 13:00:00,18.5,63.0,0.0,2.9
2022-08-29 14:00:00,18.5,63.0,0.0,2.2
2022-08-29 15:00:00,19.5,60.0,0.0,3.2
2022-08-29 16:00:00,21.3,51.0,0.0,5.4
2022-08-29 17:00:00,24.6,42.0,0.0,6.1
2022-08-29 18:00:00,27.6,33.0,0.0,5.0
2022-08-29 19:00:00,30.6,26.0,0.0,4.3
2022-08-29 20:00:00,33.1,21.0,0.0,4.3
2022-08-29 21:00:00,35.2,18.0,0.0,6.1
2022-08-29 22:00:00,36.0,15.0,0.0,9.0
2022-08-29 23:00:00,36.0,14.0,0.0,7.2
2022-08-30 00:00:00,36.5,13.0,0.0,6.1
2022-08-30 01:00:00,36.1,14.0,0.0,6.8
2022-08-30 02:00:00,34.3,16.0,0.0,6.5
2022-08-30 03:00:00,30.5,19.0,0.0,7.6
2022-08-30 04:00:00,30.7,20.0,0.0,9.7
2022-08-30 05:00:00,29.1,28.0,0.0,14.8
2022-08-30 06:00:00,27.5,36.0,0.0,14.8
2022-08-30 07:00:00,26.3,38.0,0.0,9.0
2022-08-30 08:00:00,24.6,43.0,0.0,5.8
2022-08-30 09:00:00,23.4,43.0,0.0,5.8
2022-08-30 10:00:00,22.2,50.0,0.0,4.7
2022-08-30 11:00:00,21.1,55.0,0.0,4.3
2022-08-30 12:00:00,20.1,59.0,0.0,5.0
2022-08-30 13:00:00,21.1,55.0,0.0,2.9
2022-08-30 14:00:00,20.6,60.0,0.0,3.2
2022-08-30 15:00:00,21.8,53.0,0.0,4.0
2022-08-30 16:00:00,23.7,46.0,0.0,3.2
2022-08-30 17:00:00,26.2,38.0,0.0,4.7
2022-08-30 18:00:00,29.0,32.0,0.0,5.4
2022-08-30 19:00:00,31.9,26.0,0.0,5.4
2022-08-30 20:00:00,34.4,22.0,0.0,5.0
2022-08-30 21:00:00,36.7,19.0,0.0,5.8
2022-08-30 22:00:00,38.0,17.0,0.0,7.6
2022-08-30 23:00:00,38.4,17.0,0.0,8.6
