,ALTA1G_7_B1,BIGCRK3_2_B1,C493GEN_7_N003,CUYAMAGN_7_N001,IBM-CTLE_1_N002,JESSUP_1_GN001,KANAKAJT_1_B1,KEARNY_7_GNU1N,LBEACH1G_7_N001,MECCTG2_7_B2,MILPITAS_1_N001,REDMGEN_7_N003,RENFRO_1_N001,SHELL3_7_B2,SPIJCT_6_B1,TOT210S1_7_N002,TULLOCH_7_B2,VACA-DIX_1_B1,WISE1_7_B1
0,-3.7489650000000054,-4.229400000000005,-2.9809725,-2.7440075000000093,-4.0417725000000075,-3.6957099999999983,-3.8262174999999985,-3.703000000000003,-3.1577124999999953,-3.9048949999999962,-4.937227500000006,-3.6312600000000117,-3.0223549999999975,-4.7314950000000096,-4.428784999999991,-2.4162125000000003,-4.335617500000012,-3.3887850000000057,-4.986237500000001
1,-6.599842499999994,-6.614489999999996,-6.8550049999999985,-6.750249999999994,-7.831947499999998,-7.443284999999996,-7.889172499999994,-7.315635,-6.6087499999999935,-7.730375000000002,-8.3632225,-7.103437499999998,-6.6900349999999875,-8.880219999999994,-7.913245000000003,-6.657410000000006,-8.15784,-7.296397499999998,-8.477804999999996
2,-1.5545375000000021,-3.1343125,-3.928715000000004,-3.1922375000000045,-2.6123825000000025,-2.2836725000000015,-2.6768725000000018,-3.396842499999998,-2.5168350000000004,-2.6617925000000042,-2.7699300000000022,-2.3479949999999974,-2.67821,-4.039534999999994,-2.4903375000000025,-4.368457499999998,-1.9002649999999974,-2.6910699999999963,-3.157132499999996
3,1.4577700000000036,-0.023047500000004106,-1.023117499999998,0.0792199999999994,0.38748999999999967,0.5800650000000047,0.378217499999991,-0.40931750000000733,0.4579024999999959,0.33757499999999396,0.35199750000000307,0.5367374999999939,0.2441375000000079,-1.1768824999999978,0.5952225000000055,-1.5141775000000024,1.3657400000000024,0.2606400000000022,-0.1693275000000014
4,6.334119999999999,4.081112499999996,3.504490000000004,5.3475474999999975,6.544780000000003,6.550677500000006,6.410317500000005,3.9242975000000015,5.551425000000002,6.460229999999996,6.665114999999993,5.898720000000004,5.698282500000005,5.599057500000001,6.838139999999996,2.6357225,7.540307500000004,6.350999999999999,6.1056375
5,6.335112500000001,8.202549999999995,2.051969999999997,8.647532499999997,9.039617499999999,8.621097500000012,8.592119999999994,3.6776525000000007,8.882737499999998,8.969165000000011,9.237107500000008,10.799244999999992,8.9164375,8.175892499999996,8.895765000000004,-5.138567500000001,9.933295000000001,8.678069999999998,7.552954999999997
6,7.721679999999992,11.083427499999999,53.60256,11.766752500000003,12.145232500000006,10.907435000000007,10.5334675,43.70158000000001,12.049902500000002,12.048522500000004,12.465992499999999,12.070689999999999,11.404417500000008,11.413342499999999,10.726862499999996,-7.4133125000000035,13.345304999999996,10.463382500000009,10.301839999999999
7,6.746627499999988,19.640994999999997,53.76646,16.581757500000002,17.714605000000006,15.348934999999997,14.98675,44.413652500000005,17.0404225,17.640929999999997,17.7560025,18.9845075,16.53087749999999,16.679030000000004,15.171109999999992,-17.43598,13.9721275,15.650392500000002,14.019629999999992
8,-0.47775000000000034,2.945425,-6.433314999999997,4.934362500000006,2.9719525000000004,0.07481000000000648,-0.9607600000000005,-35.5647625,3.018030000000003,3.2355124999999987,1.2812224999999984,1.1162500000000009,4.762442500000006,-0.47784999999999656,-1.4612199999999973,-13.651204999999997,-1.0128800000000027,-0.7740624999999994,-1.9834949999999978
9,10.435180000000003,11.455912500000007,17.100302499999998,9.727685000000001,16.548035,8.2617275,6.884842499999998,-33.914187500000004,13.229255000000002,17.14074999999999,13.168577500000005,6.276977499999997,9.815202499999998,9.697860000000006,6.218067500000004,-0.6293875000000035,6.0496425000000045,5.428665000000002,5.642375000000001
10,15.864759999999997,13.7062375,21.249200000000005,8.645685,19.6600775,4.830537499999998,3.446939999999991,11.809882499999993,13.100239999999992,20.7023225,13.864652500000005,5.903327500000003,8.991555000000002,8.350992500000004,2.1132400000000047,9.370527500000001,1.6912600000000069,0.19978749999999934,1.974269999999997
11,12.7629275,11.153987499999996,31.308812500000002,6.628852499999997,17.208675,3.781732499999997,2.7977624999999975,24.031954999999993,11.2133225,18.386722499999998,12.233087500000003,9.180124999999997,13.490050000000002,7.625449999999994,1.7012950000000018,4.463184999999999,1.1618199999999987,-0.2770525000000035,2.032177500000003
12,8.63497,7.357917499999996,18.348142500000005,4.0007100000000015,10.550075,0.05583250000000106,-0.965955000000001,12.6886775,6.749052500000005,11.5061775,6.3896799999999985,7.548284999999996,4.108899999999998,2.1347899999999953,-2.142677500000005,2.7136575000000036,-3.2627125000000063,-4.080289999999998,-1.7751049999999964
13,11.1689675,9.284437499999996,16.744455,4.672727500000001,17.577879999999993,3.603772499999998,2.769839999999995,17.331679999999995,9.390772499999997,18.505885,12.567455000000002,9.451387500000003,4.825452500000001,7.368524999999998,1.7041950000000057,5.571204999999999,1.0915725000000052,4.9739800000000045,1.9263075
14,8.500909999999998,6.486545,11.343217500000002,2.8081800000000072,11.025807499999999,1.4172999999999973,0.9336399999999969,15.170454999999997,6.2706824999999995,11.803784999999998,7.116827499999999,6.502092499999996,3.428932500000002,3.8269149999999996,-0.100257500000005,1.8375249999999994,-1.0419449999999983,3.577782499999998,-0.3061049999999952
15,11.323234999999997,10.029639999999993,29.0743825,8.211197499999997,11.365679999999998,1.9717725000000002,6.253964999999994,29.035399999999996,10.202825000000004,11.933417500000004,7.766497500000007,9.941389999999998,8.422345,3.9225700000000003,7.217537500000006,4.959577500000002,0.26200500000000915,4.6470350000000025,4.127807500000003
16,7.816064999999995,7.270605000000003,6.257432499999993,8.062715000000004,1.290779999999998,0.4459925000000027,22.2601575,-0.3269525000000044,6.845144999999995,1.4228900000000024,0.0625025000000008,6.720295000000007,8.162962499999999,-1.3624574999999979,32.42613250000001,3.92305249999999,-7.907112499999997,-0.10921249999999105,18.821842499999995
17,15.360692500000013,13.923792500000005,10.039932499999992,11.780532500000007,12.205114999999992,11.26388,6.9454475,4.847129999999993,12.973594999999989,11.97469749999999,12.898690000000002,12.279257500000014,12.054680000000005,11.26397999999999,9.49428499999999,8.565150000000003,11.392415,11.898072500000012,11.276300000000006
18,15.120422500000004,15.646155000000007,11.544200000000004,14.715842500000008,12.92533250000001,11.133619999999993,89.68493,8.578445000000002,15.166764999999998,12.575774999999993,13.551687500000014,13.743182499999989,14.050354999999996,12.145367500000006,58.654695000000004,9.9007,13.263437499999995,12.369567500000002,18.954099999999997
19,24.140110000000007,25.80225,28.265500000000003,28.83451000000001,25.645020000000002,27.63658000000001,28.617740000000012,24.471900000000005,26.760590000000008,25.95199000000001,23.85560000000001,25.704910000000012,27.988470000000007,23.78822000000001,24.710670000000007,29.598200000000006,55.62841249999998,27.045100000000005,24.169420000000002
20,19.05711000000001,21.005139999999997,23.017380000000003,23.788030000000006,20.791070000000005,23.1601,18.84818,21.754379999999998,21.690160000000006,21.08363,19.278320000000008,21.076499999999996,23.1601,19.328270000000003,18.65865000000001,24.3018,20.676900000000003,22.22533,19.25922
21,10.443120000000008,12.129980000000003,14.088679999999997,15.224869999999996,12.018450000000001,13.544989999999999,12.659729999999996,12.443650000000005,12.65276,12.269390000000001,10.610410000000002,12.269390000000001,14.032920000000004,10.484939999999995,11.621130000000008,15.2179,11.593249999999998,13.321929999999995,10.833470000000005
22,3.8207875000000087,3.7312550000000044,0.8495425000000125,3.4966750000000104,4.0498699999999985,4.455887500000003,4.010627499999998,1.7830000000000013,3.095457499999995,3.9865475000000004,4.2766175,2.9054399999999987,3.8514325000000014,3.7333975000000095,4.752955,0.5892975000000007,4.90446,4.5259525000000025,4.416779999999989
23,1.5935599999999894,0.6619274999999973,-2.6098149999999976,0.3830999999999918,0.859237499999999,1.0340024999999997,0.5536975000000055,-1.2094224999999952,0.08551750000000169,0.7263500000000036,1.3104574999999983,0.3617825000000039,0.35140249999999895,0.8334550000000007,1.35269499999999,-3.415025,2.0649349999999913,1.1784174999999948,1.316887500000007
24,2.993297499999997,2.8450275000000147,0.1335250000000059,2.4689724999999925,3.2180449999999894,2.7690300000000008,3.908965000000002,1.364175000000003,2.340449999999997,3.0593099999999964,3.857957500000012,2.6700599999999923,2.76952,3.7191924999999912,4.062595000000002,-0.1609199999999973,-2.2464750000000038,3.22581000000001,3.1985125000000068
25,1.5096100000000092,3.3791050000000027,-1.5539699999999996,0.8840900000000005,1.108387499999992,0.8700699999999983,1.6716075000000075,-0.5968524999999971,0.500594999999997,0.9952424999999963,1.8213824999999986,0.7633624999999995,0.6828649999999996,2.0164100000000076,1.7781974999999974,-1.4988599999999934,1.2715000000000032,1.3193575000000024,1.3208875000000049
26,1.966127500000006,4.823747499999989,-0.3425050000000027,1.762407500000002,1.8582874999999959,1.3908049999999932,2.3462274999999977,0.4592325000000059,1.600465000000007,1.7351799999999997,2.347050000000003,1.7796725000000038,1.8018149999999977,2.201874999999994,2.434179999999998,-0.3112925000000075,2.184202500000005,1.9538399999999996,2.023664999999994
27,6.305872500000007,7.817495000000008,22.041462499999994,6.3759099999999975,6.178782500000004,5.8216125000000005,6.6385925000000015,17.700627499999996,7.0158275,6.026349999999994,6.901182500000004,6.622579999999999,6.376492499999998,6.730617500000001,6.787205,2.270107500000009,6.755295000000004,6.231977500000006,6.110577499999998
28,3.7763874999999985,1.6029625000000038,0.7615099999999941,2.247994999999996,2.6803825000000003,2.3609250000000017,3.1575175000000044,1.6001525,2.5222199999999972,2.523677499999998,3.3411875000000038,2.7216650000000016,2.4687775000000016,3.1994649999999965,3.293395000000004,1.298742500000003,3.6906349999999932,2.761007500000005,2.9368075000000005
29,13.063675000000003,11.195519999999988,48.674045,12.945352499999991,12.383382500000003,11.507599999999996,12.93282,38.69668,14.591105000000013,12.122489999999985,13.36958,13.195635000000003,12.947267500000002,13.313269999999989,13.388712500000011,7.134552500000005,14.2898225,12.242912500000003,12.957014999999998
30,20.493314999999996,19.757490000000004,22.003392500000004,19.400154999999998,18.9632175,17.577790000000007,18.591287500000007,21.216970000000003,18.542355,18.5819575,20.494902499999995,18.993589999999998,8.387235000000004,20.20007249999999,20.48535249999999,14.848707500000003,21.51630250000001,18.544097500000007,19.583257500000016
31,20.649134999999994,21.319832499999997,58.992317500000006,23.868665000000007,17.55431749999999,17.8828325,17.887147500000005,49.10628749999999,24.72126250000001,17.700939999999996,16.41432749999999,22.62265750000001,17.151622500000002,15.989275000000006,17.130657499999998,20.176124999999985,16.598665000000004,17.9807725,17.005512500000002
32,15.226822499999997,18.881104999999998,30.968784999999997,20.6693925,11.577350000000003,16.539115000000002,16.621727500000006,31.444965000000003,19.526275000000005,11.022332499999997,13.839984999999999,18.411697500000002,20.376937500000004,14.401510000000002,17.921010000000003,4.474739999999997,18.382177499999997,14.39575,17.8413825
33,23.409575000000004,24.342575000000007,13.856517499999995,29.727837499999996,8.206980000000001,13.9418,13.335222499999993,12.135067500000002,26.5807675,8.162207500000001,8.113097500000002,25.9950875,28.816517499999996,9.202205000000006,12.533669999999994,14.259262499999998,11.860015000000004,11.453734999999995,12.454737499999993
34,22.62604,22.560465000000004,-20.99648,29.711854999999996,9.845614999999995,23.439890000000002,23.783112499999994,-92.69193250000001,29.413185,9.257859999999994,13.27514,24.558417499999997,29.243805,16.938137499999996,23.895127499999994,18.123559999999998,23.9735175,19.045895,23.765564999999995
35,22.731952499999988,26.204852499999998,-25.401995,29.549982500000002,16.3435675,29.191952499999996,30.03174,-132.4736375,32.979812499999994,15.394462500000003,21.458645000000004,24.522352500000004,29.7675475,25.102917500000004,30.759467500000003,23.875162500000002,31.159025000000003,24.6014275,30.525662500000003
36,23.9166025,28.706162499999994,21.069605000000003,31.4082275,13.6400675,25.233117500000006,25.6509925,18.312359999999998,27.515864999999998,12.746792499999998,17.3081125,26.2719825,31.678712500000007,20.2675,25.8094525,24.5320725,25.77538,20.466967500000003,25.717975000000003
37,25.255125,30.53674250000001,2.6708475000000007,31.988682500000003,16.418027499999994,24.502244999999995,25.139469999999996,-19.42801,32.05911000000001,15.709022499999996,18.194270000000003,27.850767500000007,32.17112999999999,20.3109725,25.713145000000004,18.397465000000004,25.758387499999998,20.516627500000006,25.57374750000001
38,23.8544675,28.16547,-25.2881275,29.076357499999993,16.281787499999986,26.2463325,27.509089999999986,-87.069425,36.770230000000005,15.509799999999998,20.7646875,25.45528499999999,29.404790000000006,22.50310250000001,28.068862499999994,20.891177500000005,28.174067500000007,22.356115000000003,28.012695000000008
39,33.227275000000006,41.25297749999999,39.03319749999999,40.52466749999999,18.104552500000004,24.38134999999999,24.726287500000005,37.92074749999999,39.01382749999999,17.704159999999987,20.418507499999997,36.406837499999995,40.695025,20.240072500000004,25.064519999999995,26.959802499999995,25.729599999999998,21.04867000000001,24.659549999999996
40,27.33659,30.644297499999993,23.86742999999999,28.4293725,19.549479999999996,15.629432499999993,16.389000000000003,37.0650475,30.771340000000002,19.83014,19.322960000000002,27.837837499999992,28.5536525,16.361262499999988,16.879142499999993,22.593079999999993,17.862217500000007,16.596067500000004,16.2645925
41,15.654560000000004,16.77046,17.79844,19.901740000000004,19.265969999999996,15.526060000000001,10.04204,14.470029999999994,16.66901,16.845039999999997,12.678820000000002,17.412940000000006,18.27185,12.063389999999998,11.053429999999992,20.62538,24.077972499999987,15.27583,11.518950000000004
42,-0.2528000000000077,1.544799999999995,3.9303999999999917,6.584799999999987,6.604009999999988,2.485599999999991,-6.216570000000004,1.4708399999999955,2.712399999999988,3.7942199999999957,-1.0508000000000095,1.9395999999999987,3.837999999999994,-1.4540000000000077,-7.539460000000005,6.660399999999996,-31.794480000000007,2.1999999999999886,-5.569250000000011
43,13.91749,14.787599999999998,17.654290000000003,18.143720000000002,14.127250000000004,15.479020000000006,1.9415500000000065,15.30811,16.395740000000004,14.399160000000009,12.14621000000001,15.60332000000001,17.149320000000003,11.882069999999999,3.7686300000000017,19.821780000000004,-4.511025000000004,15.059510000000003,8.35054000000001
44,15.7489025,13.146844999999999,19.822829999999996,9.75018750000001,7.678982500000004,4.9930300000000045,-6.877647500000009,19.156350000000003,11.891214999999988,7.4208725000000015,8.183869999999999,11.196134999999998,9.759607500000001,5.82690749999999,-0.31199250000000234,4.2096050000000105,-15.407812500000006,6.69059,4.657852500000004
45,12.492102500000001,12.914720000000003,8.531255000000002,10.93047750000001,9.327352500000003,8.089945,19.74620250000001,10.879414999999995,12.375249999999994,9.107152500000012,9.669465000000002,12.244790000000009,10.637245000000007,7.4556949999999915,16.379032500000008,6.897487500000011,2.5234299999999905,8.6283825,10.712459999999993
46,10.31616000000001,10.648677500000005,6.4933050000000065,8.94335749999999,8.845732499999997,8.246047500000003,12.019457500000001,7.885535000000004,9.868032499999998,8.657997499999993,9.320139999999995,10.054007499999997,9.08137750000001,7.472205000000002,11.386062500000008,5.6593824999999995,10.0014575,8.515155000000007,9.381077500000004
47,3.4480350000000044,3.1698650000000015,0.3888950000000051,3.207560000000008,2.2644274999999965,1.7958824999999976,9.550940000000004,2.0569375000000036,3.3306875000000034,2.141150000000003,2.6278149999999982,3.1960049999999924,2.712344999999999,1.0487899999999968,7.083244999999998,-0.23060000000000258,3.096692500000003,1.9697300000000055,3.2939175000000063
48,7.983547499999986,6.736934999999988,5.847754999999999,7.686212499999989,7.706305,7.424792500000002,13.047635000000007,6.457545000000003,7.546200000000006,7.633650000000003,7.773900000000005,7.561812500000002,7.635135000000005,6.543745000000008,11.003144999999996,5.520339999999997,7.864725,7.5197174999999845,8.177257500000003
49,7.584097499999999,7.98471,4.145420000000001,7.076424999999993,7.090730000000001,6.787252500000008,6.683007499999995,4.849747499999999,6.591575000000006,6.959924999999998,7.62333000000001,6.916824999999996,6.902905000000004,6.07564,7.391855000000007,3.5374300000000005,8.271782499999993,6.740594999999992,7.1624524999999934
50,5.439137500000001,5.274502499999997,2.3739649999999983,4.265635000000003,4.721122499999993,4.195847499999992,4.709782500000003,3.122837500000003,4.630914999999995,4.615302500000006,5.335597500000006,4.551322499999998,4.6608249999999956,3.8481650000000087,5.121899999999997,1.6727024999999998,5.579625,4.388415000000002,4.5723899999999915
51,0.46805750000000046,0.4071075000000022,-2.0783824999999965,-0.18047750000000207,0.04121250000000032,-0.42652499999999804,0.0141050000000007,-1.2088750000000061,-0.01751000000000147,-0.04774999999999352,0.545087499999994,-0.15505500000000438,-0.06931250000000233,-0.876087499999997,0.23538250000000005,-2.6372424999999993,0.38441749999999786,-0.2355025000000026,-0.9114725000000021
52,7.613777500000012,8.257802499999997,4.465827500000003,7.1421424999999985,7.954932499999998,7.44792249999999,7.983222499999997,5.734517500000003,6.966032500000004,7.818395000000002,8.700815000000006,7.432477499999997,7.4329350000000005,6.952267499999998,8.051275000000004,3.8550974999999923,8.320639999999997,7.568784999999998,6.7283900000000045
53,8.873387500000007,9.572077500000006,5.535345000000007,8.496709999999993,10.1909,9.34425250000001,10.091634999999997,7.12073749999999,8.37317250000001,10.035407500000005,11.179427500000003,8.806089999999998,9.159792500000009,9.3989775,10.549314999999993,4.488015000000004,11.129114999999999,9.852604999999997,9.334525
54,-0.5373974999999973,1.1406800000000032,-4.003159999999994,-0.7187425000000047,-0.5355275000000006,-1.8570724999999868,0.2079650000000015,-1.9344349999999935,-0.895412499999992,-0.7123224999999991,0.3068499999999972,-0.15591499999999314,-0.35643000000000313,-1.9275175000000075,-0.5848824999999778,-5.12069000000001,-0.5185074999999983,-1.1099700000000183,-1.3870425000000068
55,7.289259999999999,8.055232500000002,29.133664999999993,6.8541700000000105,6.378315000000001,5.600522500000011,6.905312499999994,24.246364999999997,7.521387499999989,6.160477499999999,7.2898675,7.0434074999999865,7.130595000000014,5.063749999999999,6.828919999999982,-0.9343599999999839,6.741807500000007,5.897787499999993,6.250972500000003
56,7.0589200000000005,5.763852499999999,9.35361249999999,5.547720000000005,2.6562725,2.218724999999999,5.650749999999995,-5.416067500000004,5.383572500000007,2.579695000000008,2.6977100000000007,5.166842499999994,5.8234800000000035,0.9447600000000023,6.623342500000007,-0.42582000000000164,-9.389777500000008,1.8179200000000009,12.764609999999998
57,4.876260000000002,5.048834999999997,-1.0758149999999986,6.706747499999999,-5.0377849999999995,-3.5480700000000027,112.662485,-18.464765,3.4632800000000046,-4.907647500000003,-5.543107499999998,4.476390000000002,6.805722500000002,-6.820647500000007,167.1451025,0.9126724999999993,-5.765187500000003,-5.255542499999997,377.83663999999993
