,ALTA1G_7_B1,BIGCRK3_2_B1,C493GEN_7_N003,CUYAMAGN_7_N001,IBM-CTLE_1_N002,JESSUP_1_GN001,KANAKAJT_1_B1,KEARNY_7_GNU1N,LBEACH1G_7_N001,MECCTG2_7_B2,MILPITAS_1_N001,REDMGEN_7_N003,RENFRO_1_N001,SHELL3_7_B2,SPIJCT_6_B1,TOT210S1_7_N002,TULLOCH_7_B2,VACA-DIX_1_B1,WISE1_7_B1
655,62.4115,60.69846,59.68424,59.28845,62.20124,59.91306,59.10911,61.66939,61.0757,61.91058,63.18453,61.04478,60.09859,63.0423,62.19505,58.15673,61.27978,60.98912,61.65702
656,52.15039,54.77765,49.62316,49.87062,53.86679,51.80816,52.89802,51.59755,51.51858,53.60881,54.70394,51.03419,50.69723,54.46701,53.78782,48.35428,53.54036,52.7664,53.41926
657,47.67926,47.24259,45.48648,45.77733,49.96449,48.15895,49.03202,47.32993,47.52885,49.7413,50.85723,46.71859,46.44689,51.0319,49.65817,44.27299,49.02808,48.9553,49.45846
658,44.44821,46.05678,42.2277,42.7086,46.599,45.29316,45.80827,43.86533,44.32169,46.3776,47.4304,43.3954,43.34118,47.69247,46.3053,41.23299,45.4739,45.63205,46.00837
659,39.8635,40.28206,37.67815,37.84719,41.55383,40.62969,40.98385,39.12298,39.50531,41.37272,42.29435,38.53539,38.41868,42.33057,41.33399,36.8616,40.09693,40.69257,41.10143
660,36.20673,36.63493,34.45001,34.43537,37.6304,36.79566,37.11773,35.77121,36.04203,37.47303,38.25257,35.10512,34.99166,38.38067,37.43979,33.67062,36.83256,36.90209,37.31201
661,36.53738,37.08784,34.98205,34.45375,37.89691,36.90319,37.28002,36.36375,36.47827,37.74544,38.51757,35.39212,35.29977,38.67643,37.57188,34.14241,37.17651,37.18759,37.38549
662,38.50891,39.204,37.32686,36.61606,40.20933,39.01943,39.45926,38.83485,38.79166,40.04047,40.92013,37.86879,37.51928,40.95155,39.80877,36.54537,38.89376,39.39643,39.58492
663,46.7783,47.76657,45.38059,44.70292,47.71951,45.82296,46.71712,47.14066,46.78771,47.50774,48.55248,45.97356,45.21588,48.39248,47.11713,44.18996,46.79241,46.67947,46.67947
664,60.19873,57.90448,58.40504,57.3622,59.66241,57.49926,56.77225,60.50264,59.47768,59.40021,60.73504,59.32274,57.94619,60.40729,59.2989,56.81396,58.53018,58.53018,58.9354
665,71.72017,69.02775,69.21148,67.79107,70.70963,67.8476,66.45546,71.93217,70.42696,70.36336,72.13004,70.49056,68.51188,71.6707,69.72735,67.042,69.18321,69.24681,69.26095
666,76.24426,73.1981,72.94989,72.06237,75.65759,72.36322,70.85895,75.72528,74.70237,75.28152,77.22204,75.57485,72.70169,76.77075,74.51434,70.85143,72.71673,74.04801,73.91263
667,71.188,67.81011,68.31469,67.26348,70.35404,67.23545,66.17723,70.62035,69.75835,69.99663,71.74865,70.6694,67.89421,71.22304,69.35889,66.3244,69.26078,68.74218,68.81226
668,63.11501,59.99952,60.66845,59.46685,61.99393,59.34917,58.35197,62.73719,61.89483,61.68424,63.17076,62.43989,60.08624,62.67525,61.34977,58.82889,61.16396,60.60652,60.93479
669,59.14692,56.76641,56.84769,56.0,58.14246,55.92452,56.4703,58.69984,57.92763,57.86957,59.14692,58.53147,56.41804,58.60114,57.63152,55.26843,57.43411,56.92317,57.45153
670,56.19565,55.89148,54.17701,53.34743,55.31077,53.19811,53.82859,55.92466,55.33842,55.07849,56.10164,55.32736,53.6682,55.62601,54.72453,52.67824,53.95026,54.07193,54.32081
671,52.48042,53.87389,50.72434,50.09753,51.77073,49.8178,50.41871,52.30947,51.78627,51.56353,52.4597,52.00384,50.69326,51.77073,51.21645,49.40857,50.87456,50.61555,50.92118
