,ALTA1G_7_B1,BIGCRK3_2_B1,C493GEN_7_N003,CUYAMAGN_7_N001,IBM-CTLE_1_N002,JESSUP_1_GN001,KANAKAJT_1_B1,KEARNY_7_GNU1N,LBEACH1G_7_N001,MECCTG2_7_B2,MILPITAS_1_N001,REDMGEN_7_N003,RENFRO_1_N001,SHELL3_7_B2,SPIJCT_6_B1,TOT210S1_7_N002,TULLOCH_7_B2,VACA-DIX_1_B1,WISE1_7_B1
0,6.701417499999991,3.2306825000000003,4.492429999999999,1.898827499999996,-3.2857475000000136,-7.013949999999994,1.5249349999999993,5.239432499999992,6.401492500000003,-3.5540249999999958,-2.8444675000000217,5.505562500000011,1.1550824999999918,-4.520009999999999,-0.2118625000000094,4.829822500000006,-2.5593300000000028,-5.2632600000000025,-4.015547499999997
1,-0.7862175000000065,-8.625469999999993,-1.4627525000000077,-9.017285000000001,-6.5198099999999926,-8.520740000000004,5.147862499999988,-0.9259449999999987,0.1461749999999853,-6.655777499999999,-5.9396375000000035,-0.9262700000000024,-9.345107499999997,-7.360462499999997,0.80991250000001,-0.5506175000000013,-6.542672500000009,-7.867960000000011,-6.947002500000011
2,0.4205349999999868,-0.9880375000000043,-0.48404250000000104,-5.578657500000006,-4.470294999999993,-6.652769999999997,-7.742272499999999,-0.494844999999998,0.8323024999999973,-4.6192225000000064,-3.9429000000000087,0.10726999999999975,-5.593774999999994,-5.4618325,-5.620160000000013,0.36554499999999734,-3.898049999999998,-5.927820000000011,-5.954117499999995
3,-0.7884700000000038,-1.7572449999999975,-1.2833325000000002,6.7511049999999955,-8.827287499999997,-11.90465249999999,-12.041042500000003,-0.8705950000000087,-0.023147500000007426,-8.987265000000008,-8.091310000000007,-0.9104425000000163,6.377687499999993,-9.667435000000005,-9.710997499999998,-0.5065124999999853,-8.229882500000002,-10.972702500000004,-10.27637
4,1.7159800000000018,-2.368255000000005,0.5771800000000127,3.6284200000000055,-7.870910000000009,-10.304582499999995,-11.128275000000002,1.208075000000008,2.1821924999999993,-8.144997499999988,-7.118710000000007,1.0647374999999926,3.539554999999993,-8.7443825,-8.992577499999996,1.1001049999999992,-7.392295000000004,-8.721305000000001,-10.282385000000005
5,-5.156157500000006,-9.339707500000003,-2.3790075,3.2715125,-9.463527499999998,-6.535169999999994,-10.217832500000014,-4.9083775,-3.8292075000000096,-9.161032500000019,-10.941559999999996,-4.329927499999997,1.7049324999999982,-10.110135000000014,-9.963205000000002,-0.3658175000000057,-10.747557499999985,-7.565389999999994,-9.644857499999986
6,0.9725049999999982,-3.5467675000000014,-1.0637399999999957,-2.557882499999991,-8.244557499999999,-9.904242499999995,-15.07414,0.22043750000000273,0.6301050000000004,-8.359032499999984,-7.571632499999993,-0.6513425000000126,-5.375027500000002,-9.77815000000001,-5.378862499999997,-0.8566700000000083,-7.405849999999987,-9.894859999999994,-6.550464999999988
7,-6.919987500000005,-10.281210000000002,-8.618570000000005,-7.945732500000005,-10.367447500000011,-11.810189999999992,-22.66659,-7.593990000000005,-7.172412500000007,-10.348765000000014,-9.515849999999986,-7.610140000000001,-8.880872499999995,-11.412044999999992,-16.170687500000014,-7.7723199999999935,-10.34394499999999,-11.134829999999994,-11.12785749999999
8,-2.4592600000000004,-4.021172500000006,-3.910560000000004,-3.5356074999999976,-4.268454999999989,-6.026487500000009,-14.951119999999989,-3.094655000000003,-2.606055000000012,-4.422365000000013,-2.8341675000000066,-2.875357500000007,-3.8435924999999997,-5.65310749999999,-9.670832500000003,-2.5491724999999974,-3.671487499999998,-5.436674999999994,-5.118255000000005
9,0.5507725000000079,-2.24732250000001,-0.01805500000000393,0.9712975000000057,-0.37434249999999736,-2.001275000000007,-13.671140000000008,0.4209849999999875,1.1326499999999982,-0.4192950000000053,0.930457500000017,1.193719999999999,0.5211999999999932,-1.3219299999999947,-4.364832500000006,1.9243000000000023,0.888495000000006,-1.2764375000000001,0.829947500000003
