,ALTA1G_7_B1,BIGCRK3_2_B1,C493GEN_7_N003,CUYAMAGN_7_N001,IBM-CTLE_1_N002,JESSUP_1_GN001,KANAKAJT_1_B1,KEARNY_7_GNU1N,LBEACH1G_7_N001,MECCTG2_7_B2,MILPITAS_1_N001,REDMGEN_7_N003,RENFRO_1_N001,SHELL3_7_B2,SPIJCT_6_B1,TOT210S1_7_N002,TULLOCH_7_B2,VACA-DIX_1_B1,WISE1_7_B1
0,63.24063,63.54292,61.05536,61.42062,63.55551,62.98243,63.23433,62.24561,62.10706,63.34769,64.73316,62.83758,61.93702,64.14749,64.16008,60.1485,64.27974,62.61087,64.6324
1,60.34412,60.19232,58.57108,59.52439,61.88035,61.14563,61.70426,59.7187,59.57297,61.6739,62.93081,60.44127,59.68834,62.80937,62.15966,57.77564,62.694,60.86631,62.62721
2,58.51738,60.85384,56.7518,57.75229,59.871,58.97643,59.4708,57.84646,57.75229,59.69444,60.91269,58.43499,57.89354,60.90681,60.23588,55.96317,60.55957,58.95878,60.60666
3,56.97133,59.28229,55.22233,56.01368,58.4336,57.78561,58.04366,56.2832,56.21439,58.26157,59.35111,56.95412,56.40362,59.6665,58.74326,54.4826,58.91529,57.61358,59.1504
4,57.66883,59.39192,55.46742,56.29151,58.72919,58.17596,58.54478,56.46439,56.44134,58.56783,59.65125,57.14441,56.63728,60.04312,59.10378,55.1447,59.31701,57.97426,59.43803
5,58.84511,61.03964,56.75678,57.67116,60.05446,59.47633,59.7595,57.78915,57.78915,59.90698,61.02784,58.59145,58.02512,61.43489,60.48511,56.39692,60.34353,59.30526,60.94525
6,66.17673,64.59437,63.47162,63.39283,66.62977,65.75652,66.32118,64.67316,64.6469,66.45906,67.71313,65.11307,64.48275,68.12677,67.12221,62.92009,67.03028,65.71712,66.92523
7,54.93413,56.7861,52.94272,53.27183,57.38297,56.69685,57.28814,54.0974,54.15319,57.20446,58.51534,54.4321,54.20339,58.9616,58.00772,52.26218,62.27405,56.59086,57.76786
8,39.26717,41.28163,35.05336,36.80873,50.28651,48.76251,49.98587,27.25416,40.84017,50.0215,52.03192,38.65409,37.86696,52.36069,51.10472,38.02289,51.74268,49.76325,50.77936
9,28.83117,30.81329,26.09868,24.36497,48.35458,41.57085,43.00353,33.99647,31.97186,48.30388,49.02699,28.7349,25.28732,48.03545,44.30191,27.52954,45.66104,44.85821,44.00823
10,25.41187,27.12791,29.23604,19.94995,47.88471,38.91689,40.21043,32.83527,28.61079,47.90176,48.15339,25.00799,20.51952,46.3067,41.76318,23.47251,42.80853,43.12835,41.40731
11,26.83846,28.46207,26.30939,21.5695,46.51018,37.46774,38.50403,30.16716,29.15593,46.59745,46.3215,26.38062,15.08,44.52154,39.78882,25.79212,40.68961,41.35326,39.30942
12,29.97447,30.97514,26.1028,23.99964,48.41158,40.15494,41.22641,31.06343,31.81984,48.42778,48.58779,28.5493,24.70373,47.16707,42.64137,28.17496,43.7351,44.01847,42.12439
13,34.96358,36.49777,25.88162,28.54363,53.04034,44.25603,45.23528,26.81918,36.00447,53.07393,53.0456,33.46851,29.42672,51.4771,46.63695,32.8777,47.54232,48.09878,46.4554
14,40.14824,42.16635,33.17386,35.35782,55.26053,48.68759,49.42331,31.07533,41.66294,55.28853,55.95466,38.60716,35.91381,54.6198,50.82883,38.1524,51.94095,51.64484,50.79378
15,42.30165,45.77143,33.69532,39.71294,53.64247,53.77418,54.16556,32.59435,44.59755,53.23317,56.32886,41.48682,40.64559,57.1073,55.93736,41.02422,57.2069,54.15106,55.87086
16,46.7804,50.42328,45.69722,44.14625,55.21172,55.5449,56.66894,54.83364,48.15561,54.7641,58.03059,45.84498,45.08281,58.88061,58.20093,45.218,66.04579,55.94697,58.04789
17,67.37038,67.19357,66.33674,64.45306,68.22041,66.79236,72.39644,74.96729,67.8872,67.9552,69.98169,66.37074,65.4459,70.47811,71.84511,64.31025,71.79705,67.07797,70.03029
18,82.93578,79.75269,77.27164,75.34105,80.32708,78.49222,77.19114,83.88304,78.90706,80.0,82.36139,79.68089,77.6067,82.36139,81.95622,75.84364,82.52506,78.79537,82.80994
19,76.75009,75.08795,72.6247,72.05569,75.24518,73.25362,72.27246,76.4183,74.12961,74.93821,77.0346,75.18529,72.90173,77.10198,76.17953,71.292,76.02325,73.8451,76.72078
20,73.45409,71.50606,69.49382,68.72317,71.72013,69.3511,73.66302,70.75682,70.82104,71.42757,73.23288,71.4347,69.3511,73.18293,73.85255,68.2094,71.8343,70.28587,73.25198
21,71.53808,69.85122,67.89252,66.75633,69.96275,68.43621,69.32147,69.53755,69.32844,69.71181,71.37079,69.71181,67.94828,71.49626,70.36007,66.7633,70.38795,68.65927,71.14773
22,68.51553,66.88181,65.90023,65.35566,67.1709,65.80611,66.70701,67.15073,67.09695,66.94904,68.36762,68.09197,65.81955,68.38779,67.37932,64.643,67.9844,65.94057,67.8096
23,62.97518,63.26928,60.82261,60.31575,63.08155,62.13668,63.26302,61.83632,61.96772,62.89383,64.18913,62.5309,61.36075,64.02643,63.65098,60.05294,63.82619,61.99275,63.68227
24,64.41762,64.04354,61.33622,61.63422,64.19571,63.65044,63.68214,62.62965,62.61697,64.02452,65.09603,63.48559,62.23021,64.51272,64.92484,60.22667,71.91033,63.30806,65.13407
25,61.44269,60.94142,59.49261,59.42537,62.04789,61.61386,61.49771,60.72134,60.34233,61.87672,62.73867,61.09424,60.15283,62.07234,62.50637,58.18441,63.50891,61.12481,62.61029
26,60.03317,58.22334,57.57654,57.58841,60.41294,60.15185,59.9501,58.78706,58.37762,60.25273,61.13688,59.20243,58.24707,60.81051,60.91139,56.3601,61.93202,59.59407,61.036
27,58.36711,58.47689,55.99822,56.09644,58.76578,58.37289,58.35556,57.07289,56.77244,58.62133,59.36667,57.50622,56.75511,59.09511,59.19333,54.89467,60.22756,57.98,59.45333
28,59.91382,59.63861,57.93943,58.25653,60.95487,60.56597,60.61384,59.0762,58.75312,60.81127,61.6489,59.43518,58.81295,61.40359,61.44547,56.91634,62.18138,60.17109,61.64291
29,63.04988,63.27499,60.38607,60.79252,63.6877,63.26249,63.23122,61.65544,61.48661,63.54388,64.44432,62.3683,61.49286,64.33177,64.11916,58.85406,64.88204,62.89981,64.41306
30,66.4116,64.48064,64.25425,64.0545,68.18941,67.87646,67.92307,65.6259,65.14649,68.0296,69.10162,65.9788,65.12651,69.09496,68.56228,62.85597,69.42788,67.44366,68.88855
31,51.87722,52.29749,49.49218,49.71807,54.81911,54.39884,54.42511,50.56912,50.49032,54.68778,55.9591,51.07345,50.84755,56.36886,55.1816,48.00547,55.75947,54.36207,55.27616
32,38.33776,37.85615,35.53774,33.36463,46.37899,40.53357,40.96017,35.2087,37.96989,46.57414,45.97726,36.18046,34.46938,45.02337,41.37115,33.63739,41.89439,42.71542,41.20194
33,29.32096,28.78943,31.1214,22.19364,46.26801,36.89788,37.69845,31.33821,29.07128,46.45786,45.50543,27.33781,23.10496,43.46787,38.52779,26.12285,39.55274,40.79983,38.25858
34,25.59179,25.71887,33.85563,17.84361,44.5968,31.93539,32.67703,32.16002,25.9401,44.90531,42.72588,23.7956,18.31166,39.73615,33.42611,21.85826,34.11566,36.97525,33.2954
35,26.34137,26.32442,30.67604,18.92066,41.2526,28.37394,28.73241,30.10172,26.47505,41.71194,38.80118,24.48793,19.65994,35.58605,29.12906,22.55357,29.43601,33.13312,28.96884
36,28.08669,27.39941,28.23885,19.90528,44.20265,32.03357,32.5959,29.98928,27.56436,44.72793,42.59453,25.69478,20.76832,39.57155,33.19693,24.08022,33.83891,36.91531,33.03906
37,32.53619,32.34576,30.62079,24.93235,46.66529,35.71062,36.41366,33.62269,32.25629,46.92546,45.16232,30.02369,25.95491,42.74707,36.87902,28.40719,37.44919,40.01703,36.66596
38,37.22332,37.43469,35.30205,29.30008,52.28495,41.39016,42.01756,36.78832,37.06477,52.48097,51.05062,34.33287,30.45989,48.58304,42.83006,32.9485,43.71231,45.82391,42.41394
39,42.16672,43.06119,40.90323,33.9691,60.91138,53.03463,54.16697,44.40459,42.07074,60.74047,61.45946,39.05346,35.24789,60.48855,55.64301,38.7672,57.16912,56.90865,55.22771
40,47.68312,49.21952,46.62109,43.50059,57.74657,59.1545,60.33942,51.58603,47.63998,57.23196,60.93506,45.54509,44.54437,62.54466,61.89785,44.4963,63.68358,59.38184,61.71218
41,67.67764,66.56174,65.53376,63.43046,64.06623,67.80614,73.29016,68.86217,66.66319,66.48716,70.65338,65.91926,65.06035,71.26881,73.10108,62.70682,73.10414,68.05637,71.81325
42,85.89,84.0924,81.7068,79.0524,79.03319,83.1516,91.85377,84.16636,82.9248,81.84298,86.688,83.6976,81.7992,87.0912,93.17666,78.9768,117.43168,83.4372,91.20645
43,78.78341,77.9133,75.04661,74.55718,78.57365,77.22188,90.75935,77.39279,76.30516,78.30174,80.55469,77.09758,75.55158,80.81883,88.93227,72.87912,97.34407,77.64139,84.35036
44,72.81166,71.70573,69.26407,69.3287,72.62494,71.44002,84.52562,70.82961,70.51363,72.3736,74.34847,71.47593,69.86012,74.56391,82.18751,67.46874,100.62984,71.77754,77.61398
45,69.82571,68.89845,66.01366,66.01366,69.72955,68.82977,71.47783,68.09483,67.29808,69.50289,71.29558,68.4726,66.96152,71.54971,72.40368,64.40642,81.08266,68.98774,71.97987
46,65.90426,64.84875,63.38928,63.02441,65.49379,64.75102,65.83911,65.27878,64.32751,65.29832,66.84901,65.08983,63.5652,66.87507,67.03796,61.64964,68.05438,64.73799,67.19433
47,62.4915,61.3434,59.75703,59.33112,62.26929,61.84338,62.52854,60.88662,60.75083,62.10263,63.4606,61.51006,60.32491,63.61492,63.67664,58.53486,64.49143,61.70758,63.64578
48,59.41485,61.0809,57.45234,57.87923,59.43263,59.21326,59.88917,58.88716,58.56699,59.29034,60.53543,59.19547,58.34169,60.7133,60.71923,56.59855,61.40107,59.00574,60.52357
49,57.37832,58.44733,55.82338,55.33174,57.28113,56.96671,58.01287,57.38403,56.45793,57.13821,58.22438,57.09248,56.02918,58.45305,58.42447,54.62288,58.80177,56.8581,58.2301
50,56.45539,58.15576,54.77755,54.64806,56.57363,56.32027,56.89456,56.19077,55.47572,56.4385,57.50264,56.1401,55.20546,57.73911,57.58146,53.78098,58.26273,56.15136,57.41255
51,56.8364,58.35339,55.10431,54.95147,56.84206,56.6213,57.14772,56.60432,55.76658,56.70621,57.79867,56.44017,55.5345,58.10434,57.85528,54.05713,58.71,56.44583,58.05339
52,58.67828,60.601,57.12486,56.81417,58.69,58.52001,58.94207,58.38518,57.84588,58.54345,59.73929,58.31484,57.4414,60.19653,59.83309,56.08729,60.85307,58.36759,60.10274
53,65.39724,64.18007,63.26719,63.1118,64.55558,64.03763,64.81455,64.75628,64.10238,64.38077,65.83102,64.63327,63.39667,66.2907,65.73391,62.36725,66.62737,64.02468,66.04468
54,85.52213,83.17443,82.43971,81.61211,84.08648,83.2251,83.14909,83.75713,83.58823,83.82469,86.05416,83.96825,82.44816,86.54397,85.69102,81.24053,87.54892,83.43622,85.74169
55,72.59223,71.81506,70.30471,70.30471,73.98528,72.88551,73.62602,72.31362,71.82239,73.736,75.92821,72.09367,71.01589,76.44143,75.44431,68.92633,77.15995,73.34008,75.65693
56,46.97981,49.86788,44.35802,46.04443,55.26551,55.38749,56.4715,42.94106,49.45905,54.9,57.69391,47.2211,47.04128,58.62221,58.32503,44.7954,70.63115,55.71601,57.74806
57,42.68869,45.18914,40.2636,39.2817,57.06209,55.58731,57.42944,33.90666,46.88771,56.5489,59.76738,42.14029,40.47906,60.54383,59.20344,37.45362,60.70136,57.15751,58.67495
58,40.28554,43.36524,37.30565,36.47399,54.97661,51.13511,52.65628,26.48157,45.81429,54.7207,56.62797,39.77988,37.45933,56.59595,54.16356,30.8281,55.46368,53.33054,53.56561
59,42.57223,45.96439,37.89485,39.77546,51.82495,46.90974,48.38816,31.256,46.46412,51.78837,52.25654,42.44705,40.77336,51.73027,48.80062,32.70789,49.75487,48.91731,48.48205
60,43.94373,47.30939,34.31846,41.07383,55.20166,52.65307,54.49797,20.09085,47.38916,54.85765,57.10502,43.84219,42.12219,57.0926,55.47366,33.27805,56.58512,54.2375,54.72212
61,47.15241,50.3273,37.56111,43.7302,55.50431,53.39869,55.59403,26.55444,51.99023,55.22483,57.36777,46.0932,45.01036,57.0473,56.93058,35.74223,58.43987,54.66204,56.35675
62,50.31727,55.11157,49.38997,49.20553,55.96322,55.68055,58.32032,55.86307,54.25036,55.63568,57.91093,50.12404,49.95587,58.14449,59.8503,40.44367,62.33481,55.93523,59.14497
63,56.43279,59.56395,68.44296,54.22222,58.77817,57.71091,60.45997,72.38625,62.0689,58.50774,60.51236,55.60621,55.59842,60.20327,61.14823,48.07308,67.34612,58.07928,60.45742
64,64.15612,64.4244,63.75699,60.81909,64.58798,63.87477,65.68069,66.7276,66.03402,64.31316,66.38736,61.80057,61.42107,66.37427,66.20415,60.57699,68.95229,63.986,65.93588
65,81.95246,83.96371,83.99925,78.49958,80.95508,79.60732,114.90138,86.38961,82.83995,80.62514,83.26897,80.38385,78.50783,82.67937,103.27015,77.29271,85.63235,79.9864,85.56437
66,103.28384,102.73557,97.82109,93.94334,98.00052,96.24607,122.78426,100.09391,99.83473,97.66159,100.78174,100.46275,96.91396,100.04407,116.06488,95.19937,104.39035,96.88405,103.20664
67,89.58272,91.95145,87.55366,86.36482,88.00059,86.82069,110.49036,89.84194,89.18942,87.6788,90.41401,89.68998,86.95477,89.68105,104.25005,85.35476,93.27437,87.03522,92.52033
68,80.66982,80.24009,78.19489,76.62718,78.26652,77.42297,88.06646,80.97222,79.31697,77.97207,80.14459,79.64324,77.23198,79.41246,85.98879,75.07538,83.22432,77.3036,81.26004
69,78.2702,78.92642,76.27028,74.90315,77.22336,76.53589,77.84053,79.40296,77.66085,76.97337,78.9811,78.25457,76.03591,78.25457,78.77017,73.56727,81.57475,76.38746,78.58268
70,71.09896,70.58634,68.43247,67.96561,69.38313,68.95006,70.97436,83.96533,70.81506,69.18425,70.87472,70.92018,68.64037,70.01528,71.3366,65.70366,73.38911,68.66229,71.09166
71,66.5857,66.06912,64.71807,64.4068,65.47307,65.21478,66.94333,66.79101,66.10886,65.31412,66.72478,66.3539,64.94325,66.10886,67.28772,63.00939,96.7315,64.87702,66.94996
72,65.5897,67.52612,63.77757,63.18225,64.71307,64.06542,65.25606,65.68783,64.91587,64.56261,66.09997,65.28877,64.09159,65.72708,66.0738,62.27946,67.72892,64.10467,65.29531
73,60.12051,61.88507,58.09875,57.8236,59.51638,58.9242,60.35977,59.95303,59.16346,59.3788,60.73063,59.49843,58.64905,60.34183,60.66483,56.78281,61.82525,58.91822,59.90518
74,59.87024,62.44183,58.07013,57.89669,59.50543,59.14063,59.87622,60.1872,59.0868,59.37386,60.7075,59.46357,58.59043,60.36662,60.47427,56.83217,61.50888,58.92533,59.54132
75,59.8661,62.63829,58.58801,58.20398,59.58408,59.01404,59.8721,60.52614,59.37406,59.45207,60.73016,59.73409,58.90003,60.37613,60.48414,57.24992,61.53421,59.03204,59.39206
76,61.31434,64.02905,60.09211,59.50863,60.73701,60.12896,61.16694,62.0268,60.87213,60.61417,61.98381,61.3082,60.28251,61.65215,61.75042,58.65491,62.80682,60.21495,60.82299
77,72.44205,71.92927,71.58181,69.88473,71.63754,70.77883,72.12711,73.89676,71.83862,71.47815,73.2676,72.47339,70.97143,72.73797,72.79439,68.98844,74.31732,70.955,72.27048
78,89.9023,88.83969,88.27713,85.73286,87.59849,86.37514,87.68778,91.00063,89.1165,87.36632,89.62549,89.16115,86.70581,88.55394,88.86648,85.58042,91.11671,86.61624,88.46465
79,76.05504,75.63463,74.21033,73.03951,75.9593,74.78973,76.59126,77.32488,75.40635,75.70748,77.85933,75.01724,74.14596,76.93533,77.38485,71.16175,79.56791,75.05055,76.6745
80,52.64656,54.88811,51.11058,50.39958,55.66424,54.68729,56.43784,53.03734,52.78767,55.44171,57.31419,51.16486,51.8053,57.24363,57.15952,48.51625,58.23686,54.80669,56.18534
81,49.46702,50.98332,46.03852,45.37244,55.29081,51.93633,53.74695,44.65531,50.19375,55.15205,56.37884,47.33941,46.60497,55.63326,53.97215,44.91301,55.1076,53.15142,53.04133
82,48.31865,50.37411,42.81032,43.6327,54.30453,49.65976,51.38652,38.40091,49.31119,54.24759,54.95269,45.96609,44.64918,54.18586,51.58663,43.17632,52.70871,51.4069,50.98344
83,49.88214,52.32628,46.88923,46.23789,53.45635,49.94934,51.88778,49.53729,50.89024,53.40987,54.49289,47.60257,46.44161,53.93811,52.17002,44.79647,52.67624,51.2219,51.46347
84,50.19564,52.82042,46.6758,46.3139,54.86186,50.99926,53.13875,49.30791,51.38796,54.80159,56.0317,48.53944,46.67415,55.00934,53.50997,45.10575,53.75215,52.46702,52.50609
85,55.7607,58.93522,51.39711,52.53525,56.14549,54.82701,56.97636,55.20382,56.9377,55.89085,58.13735,53.55381,52.9936,57.37908,57.13067,49.78579,57.88836,55.23444,56.01602
86,59.63282,63.7175,58.02553,56.71432,59.92889,58.55726,60.30353,68.33898,60.81109,59.65698,61.9652,57.53609,56.53909,61.27636,60.65399,53.71727,62.10417,59.01649,59.81409
87,66.36989,69.79411,64.43505,60.31269,64.61457,63.39116,65.26617,75.38361,67.6332,64.36856,66.80872,63.50419,62.06137,66.60261,65.37255,59.51482,67.36059,63.84329,64.96031
88,76.62393,79.0827,75.46413,70.63164,75.27083,73.83268,77.1497,87.69615,78.46414,74.93836,77.59816,74.26567,71.6368,76.81723,77.04919,69.61102,80.36621,74.47444,76.28372
89,95.1634,97.54737,92.43487,85.68338,89.41765,87.39686,88.52366,99.74003,94.96784,89.04515,92.06237,91.68056,87.85317,91.336,90.77726,86.72637,95.0144,88.42122,90.8052
90,132.25421,133.88507,125.02446,122.46901,125.01162,122.76437,126.25815,129.06389,129.6217,124.5108,128.55586,129.64738,123.27802,128.02936,129.6424,121.1335,133.91075,123.62474,127.83184
91,98.18333,98.84267,93.83556,90.60578,92.76533,91.13133,110.06556,98.84484,96.492,92.35444,95.29756,96.22444,91.35111,94.84844,105.97879,90.43378,98.93822,91.74289,96.33515
92,93.14722,92.27205,88.61798,85.66766,87.74281,86.24509,98.23163,94.08807,91.02696,87.42702,89.98036,90.7202,86.49772,89.70067,95.91524,85.4421,92.87655,86.79546,90.198
93,89.02388,89.37201,85.72541,82.27029,84.74197,83.56705,85.64709,89.78105,87.52695,84.41995,86.60443,87.06569,83.4278,85.86466,86.62183,82.38343,89.46774,83.81074,86.08224
94,74.62584,74.18161,71.20324,69.93384,71.24878,70.25914,72.62883,79.40258,73.76337,71.00664,72.65023,73.57994,70.38143,72.04153,73.16446,69.08822,74.88112,70.49333,72.21854
95,72.43975,72.26755,69.84954,68.87373,70.7249,69.87107,72.04512,72.43975,71.53569,70.51682,72.2245,71.90879,69.74191,71.85139,72.3967,67.94814,74.22635,69.97152,71.63614
96,76.29639,75.76447,72.50554,72.22085,73.88403,72.93257,74.07133,74.95536,75.02278,73.71921,75.285,74.85796,73.34462,74.83549,75.23255,71.05213,76.95567,73.15733,74.05634
97,68.72747,68.55787,65.92573,65.45764,66.80763,66.02749,67.47924,68.17798,68.02873,66.66517,68.02195,67.74381,66.53628,67.6217,67.98803,64.59609,68.95134,66.16995,66.88226
98,67.05662,66.84588,63.78348,63.67152,65.08088,64.33669,65.52213,66.05558,65.83825,64.94917,66.28608,65.68677,64.54085,65.98972,66.06217,62.56511,67.02369,64.49474,64.67915
99,66.61774,66.3298,63.56824,63.3392,64.66109,63.87581,64.89667,65.97643,65.39401,64.51712,65.78665,65.25659,64.17683,65.47254,65.47254,62.17437,66.52612,64.06558,64.08522
100,69.77876,69.98676,67.64324,66.99149,68.23952,67.5115,70.85846,70.43744,69.37662,68.10085,69.50835,69.29341,67.91365,68.96754,73.12328,66.0416,70.23637,67.60164,70.21612
101,77.24811,77.73955,74.87538,74.16893,75.67396,74.66805,76.07326,77.86241,76.71059,75.51271,77.27882,76.84113,75.19788,76.81042,76.9256,72.86355,78.20795,74.99824,75.77379
102,92.92856,90.09028,89.78716,88.70158,90.38421,88.94211,90.89859,93.13064,91.98247,90.12702,92.33151,91.80795,89.53897,91.69772,91.90899,87.23362,93.80118,89.41975,90.88941
103,84.9321,85.55703,82.01855,80.41398,83.64,82.18745,84.81638,85.73438,83.98625,83.35287,85.78505,82.84616,81.66385,84.98277,86.35386,77.94802,87.33894,82.66037,84.7471
104,63.0702,62.97986,55.8079,59.7986,65.45775,64.53499,66.89975,52.6858,63.84541,65.18028,67.3678,60.94721,61.42472,67.20002,68.29729,56.79128,68.48414,64.73503,66.84057
105,58.41165,58.21803,43.87417,54.45954,63.38568,60.57942,61.98092,31.64019,60.74918,63.20073,64.82761,56.14599,55.94993,64.51652,62.68247,51.48335,63.94503,61.66907,61.60009
106,52.48028,53.53989,35.4416,47.73471,61.46432,55.02771,56.87365,35.55615,56.94166,61.44,61.99133,50.47957,48.88532,60.85254,57.69427,43.96624,58.66442,57.71474,56.65749
107,57.6478,58.39166,43.20308,53.46642,62.61767,57.4651,59.51275,34.14311,60.78262,62.62831,63.42908,55.23003,53.83916,62.34943,60.44106,50.02323,60.69252,59.38396,59.68823
108,61.98864,62.43177,46.53528,57.83862,64.36156,61.00451,63.54102,40.07262,63.35093,64.26887,65.91089,59.28091,58.20961,65.01746,65.25871,53.92275,64.28704,62.28494,63.91162
109,68.25126,69.92255,48.93174,64.63014,69.06602,67.02565,225.28548,42.2066,70.29859,68.7805,71.61473,66.28053,65.01314,70.90443,72.93656,59.21817,70.92532,67.90308,70.5863
110,72.4762,75.42167,55.39383,68.75947,65.51779,70.26526,72.20442,52.69304,74.44474,68.95589,75.01768,69.75843,68.5538,74.45943,72.82877,62.79425,74.86343,71.24219,71.39644
111,79.89053,84.12314,54.09637,72.15479,77.64596,75.64189,77.93455,48.6527,81.97477,77.32531,80.48374,76.17096,74.08672,80.28333,78.29528,68.47813,81.17314,76.70004,77.28523
112,83.7968,85.50815,73.1783,77.74778,82.59377,79.51843,84.52818,82.19225,86.39771,82.19559,85.29635,81.39922,78.5272,84.74567,84.39512,74.86226,87.81254,81.59408,82.94318
113,104.54006,106.63718,99.81543,95.41558,100.39764,97.00239,102.29583,109.05596,103.93294,99.94401,103.69677,101.17754,97.66312,104.03245,104.26143,94.43167,109.70133,99.35181,103.22455
114,147.774,147.74529,138.4143,137.4238,140.88342,136.24664,139.82114,142.73528,144.4005,140.26614,145.03212,145.0034,138.29945,144.80244,142.99367,134.68192,149.85551,139.14642,141.85959
115,110.03989,109.25611,103.84484,102.27729,105.22987,102.03035,105.49829,111.56705,107.66709,104.74672,108.21466,107.98919,103.09328,107.83888,107.40941,100.47354,111.97248,103.90926,104.98293
116,97.85929,95.60435,89.69149,90.62823,92.68998,90.11699,94.00124,117.15856,96.31436,92.34518,95.29515,95.3649,91.27952,95.01215,95.02606,87.60797,98.15367,91.6695,93.83318
117,93.50332,93.40561,86.36985,87.29921,88.9113,85.94094,89.46716,104.47783,92.48964,88.57153,90.89948,91.51394,87.86855,90.15567,90.70684,84.83768,93.26866,87.67181,89.21473
118,83.38136,84.60433,76.82064,78.7764,79.93402,78.10821,80.34054,104.66186,83.45842,79.64308,81.6381,82.45968,78.92603,81.15142,81.77862,75.87147,83.86964,78.96521,80.29818
119,76.90894,77.25684,73.20303,72.09882,74.64758,73.28623,75.94087,75.61566,75.54759,74.41313,76.19045,75.5249,72.99127,75.89549,76.26608,71.11562,77.96777,73.83833,75.00305
120,76.68392,77.08736,73.93597,73.58581,75.13867,74.51448,80.03293,76.1663,76.00645,74.97882,76.6078,75.93033,74.42314,76.25003,82.46103,72.24609,77.58976,74.56777,79.03034
121,71.7201,71.5279,69.15028,68.60214,70.67366,70.04722,74.9656,71.21468,70.89434,70.52417,72.00485,70.81604,69.64858,71.58485,76.42917,67.57706,72.41773,70.01875,73.40206
122,69.89295,70.44274,67.45021,67.35974,69.19005,68.43148,72.32295,69.68417,69.28748,69.04391,70.46362,69.20397,68.13223,70.02518,73.23974,66.01658,70.49145,68.47324,70.3559
123,69.74768,70.33268,67.4982,67.42856,69.28107,68.66821,71.39637,69.70589,69.24625,69.12785,70.55554,69.23232,68.22946,70.24215,72.02342,66.0148,70.66,68.61249,69.55313
124,70.06598,70.89868,67.84777,67.63785,69.54117,68.83442,72.48093,70.41586,69.57615,69.40122,70.82871,69.7301,68.50554,70.50682,73.87034,66.3713,70.89868,68.86241,70.94692
125,82.087,83.00969,79.13928,78.91065,81.01733,80.09464,84.62868,81.8747,81.34395,80.82953,82.5116,81.78488,80.06198,81.84204,85.80153,77.40005,82.79739,80.14363,82.9229
126,93.8569,91.91044,89.88055,89.5376,91.69725,90.06592,94.07797,92.81879,92.69829,91.45626,93.51396,92.67975,90.59425,92.84659,96.01806,87.86919,93.64372,90.57571,93.12431
127,85.77922,86.8397,81.27201,81.39191,85.61672,83.85496,89.52976,83.53202,84.68453,85.28319,87.34428,84.00035,82.82869,86.38643,91.91178,78.53984,88.15675,84.28257,88.91826
128,67.93193,67.9042,49.07002,63.89067,54.30464,69.33909,72.20499,33.12515,69.48928,62.34869,78.76872,65.52659,65.89397,72.13955,73.02311,59.89195,73.35262,69.72728,71.4411
129,58.8947,58.31375,46.44501,51.31398,51.56188,63.65149,66.01984,13.12796,64.10561,60.84747,77.14353,56.10037,52.871,67.7958,66.27251,45.6655,67.73516,64.72862,62.73641
130,56.22907,57.13433,43.11671,49.10247,51.63661,59.62328,62.19508,8.76801,62.62345,60.4826,75.53769,54.08831,50.52632,66.83158,62.69319,43.76997,63.36377,63.31342,61.58457
131,60.78882,60.40085,29.05205,53.79384,48.04094,61.71492,64.12344,5.61301,65.29972,59.50194,78.42913,57.55013,54.2311,67.94634,64.43722,49.64649,65.30014,64.90083,63.90214
132,62.61815,62.69793,29.10799,54.52673,31.46115,63.80808,66.23975,6.09973,67.51996,54.68243,93.4155,60.10919,54.94013,72.23164,67.19508,52.08794,67.65025,68.61768,66.42328
133,70.71811,71.28779,33.69711,62.58827,36.97355,70.25547,73.45181,9.71843,72.65207,60.79919,100.09984,67.5974,62.8989,78.95375,74.51039,58.37628,74.42877,75.03669,72.89528
134,79.654,82.12617,44.08485,75.02415,44.66114,78.45045,82.60148,19.63165,82.03671,64.02571,99.36967,76.90535,74.86151,84.25764,82.85969,66.86424,83.69566,80.33462,80.99089
135,84.31727,86.78363,46.24464,76.27811,41.28191,81.59488,85.2293,24.47045,86.44227,62.8031,102.84509,80.75853,78.54819,86.94578,85.46991,70.97093,87.61998,82.89207,84.08675
136,91.81223,91.91389,58.78165,84.61254,51.81194,87.2743,93.16443,45.42134,93.80855,75.7369,104.48975,88.61442,85.40737,92.81039,95.21002,77.61523,95.33352,88.95638,92.61832
137,111.17869,111.02538,99.1072,101.5424,55.07329,103.42585,112.63427,101.39958,110.48882,81.25406,130.23672,107.34607,103.69961,109.99605,116.86931,98.52041,119.40382,105.27646,114.31464
138,146.75978,144.24406,135.76411,135.32597,100.29935,133.31905,139.80418,144.24924,143.1982,118.76309,155.4931,142.50568,135.8065,140.72488,143.53357,130.7044,145.79764,135.29771,141.0172
139,111.14049,109.393,105.47207,104.3362,79.22336,104.31435,111.2023,110.10292,109.36023,92.96676,121.47654,109.21825,104.8386,109.61144,115.66732,101.988,113.49961,105.62497,112.48575
140,91.51,91.51,91.51,91.51,86.45945,91.51,95.35455,92.35533,91.51,89.05828,93.47138,91.51,91.51,91.51,97.66128,91.51,91.51,91.51,95.35455
141,88.54,88.54,88.54,88.54,88.54,88.54,92.11261,89.32047,88.54,88.54,88.54,88.54,88.54,88.54,94.17373,88.54,88.54,88.54,92.11261
