,LBEACH1G_7_N001,BIGCRK3_2_B1,MILPITAS_1_N001,IBM-CTLE_1_N002,MECCTG2_7_B2,VACA-DIX_1_B1,KANAKAJT_1_B1,ALTA1G_7_B1,RENFRO_1_N001
0,-0.05084305230355447,-0.06655973631680769,-0.07627045396825995,-0.06359436813582345,-0.06164226351426541,-0.054124547382906604,-0.06050854812567792,-0.05928095592975599,-0.048797229831205914
1,-0.1109353789142961,-0.10988926826545307,-0.1328955165204452,-0.1265659858097118,-0.12534273006895952,-0.11987579828644118,-0.12785458410813116,-0.10937010101398437,-0.11208277864654954
2,-0.043579830340926745,-0.051505582885155644,-0.04547377566152475,-0.043633520402198096,-0.04459029182617349,-0.04564324431407835,-0.045011543480161724,-0.026565398177430394,-0.04626094724903677
3,0.00814564562561287,-0.0003887754673445324,0.005930765237583645,0.006631287478437057,0.005794128101937416,0.004523933419863897,0.00651608633914524,0.025587782486384002,0.004328401262188631
4,0.09835742737504109,0.06871494472648798,0.11173470799019289,0.1114399841033054,0.11030338668856257,0.10954861692068167,0.10949426234072457,0.10983611077249181,0.10061010168567426
5,0.15370943334518672,0.13438070735672744,0.15135891258809106,0.15052366635217435,0.14971819644388704,0.14632884165755278,0.14377831139818764,0.10765741622371003,0.1536651281376066
6,0.18639567403850768,0.17158503906764633,0.18410007778402798,0.1822793700173362,0.18129240016334877,0.15921851870562814,0.15882509177309573,0.11668270704823268,0.17685997417914107
7,0.31467070545613285,0.34587680788080183,0.30344184106253164,0.30870840251036163,0.308383821820886,0.276553360383638,0.2616030124210701,0.12281303990797685,0.3049786646185781
8,0.07389856604416688,0.0713495324675891,0.024623779018725398,0.05910039292844146,0.0646824365522825,-0.015554902463163066,-0.019220631750532707,-0.01216665219316799,0.12576775373571067
9,0.413778084853368,0.37178478831698947,0.26859853113560517,0.34222270155174545,0.3548524466357566,0.12101831526492034,0.16009947322929066,0.36194091325464783,0.388147201838708
10,0.457877604917585,0.5052448751120157,0.2879268209361792,0.4105710883494961,0.43218291979250867,0.004632393773469176,0.08572253517308795,0.6243050983654488,0.43819519170039073
11,0.3845983475745757,0.3918895393061712,0.26409091890374886,0.3699980305386907,0.39458645269215376,-0.006699653183328315,0.07266154997282095,0.4755461937831008,0.8945656498673741
12,0.21210202502589595,0.23754267131641685,0.1315079364589334,0.21792461638310504,0.2375945686546028,-0.09269495282321258,-0.02343049030948853,0.2880774872750043,0.16632710930697503
13,0.2608224062178945,0.25438369248312964,0.2369179536097245,0.33140586957021756,0.34868126404055627,0.10341177052723592,0.061231852660135956,0.3194457632771015,0.1639820034308955
14,0.15050984160023273,0.1538322619814141,0.12718918317080294,0.19952409975076243,0.21349428172534154,0.06927666926647459,0.018890681340444353,0.21173804879117983,0.09547671216170053
15,0.228775459638478,0.21912446257414267,0.13787776816360223,0.21187838665892897,0.2241725882565326,0.08581614099520864,0.11546017432479225,0.2676783293323073,0.20721423898632055
16,0.142146366747301,0.144191433004755,0.0010770612533837895,0.023378731906921177,0.02598216714964735,-0.0019520717565221315,0.39281055018851596,0.16707990953476232,0.181065965054086
