,LBEACH1G_7_N001,BIGCRK3_2_B1,MILPITAS_1_N001,IBM-CTLE_1_N002,MECCTG2_7_B2,VACA-DIX_1_B1,KANAKAJT_1_B1,ALTA1G_7_B1,RENFRO_1_N001
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.05084305230355447,-0.06655973631680769,-0.07627045396825995,-0.06359436813582345,-0.06164226351426541,-0.054124547382906604,-0.06050854812567792,-0.05928095592975599,-0.048797229831205914
2,-0.08088921560892529,-0.2714450498739555,-0.22605806819241075,-0.16148237838958523,-0.16066325350323485,-0.14962647951841132,-0.09211555415285186,-0.05928095592975599,-0.3494531299192061
3,-0.04357983034092675,-0.010642711251047654,-0.04547377566152477,-0.20577972835350855,-0.20606470576798533,0.018875475879222704,-0.060677761502760504,0.00950340352211354,0.15618700605686764
4,-0.08576430745039354,-0.043718307415990254,-0.7096336685197709,0.43606000625655916,0.43334808475069675,-0.11487671059913812,0.012540799384601314,0.03777546487267222,-0.061917411969961145
5,-199508359436.20605,0.040606631690868866,0.06405568074110801,0.11990799160523036,0.11873030043375316,0.1909941389253468,0.09940262468380921,0.16737129815228582,0.3195183157924726
6,-1.1119091297019388,-0.7259028345931635,-0.24693767790384857,-0.02447768528675298,-0.024710797497493164,0.2865838211255826,0.10071401723548475,0.1265039121810137,0.18284912527328656
7,0.2532790113688026,0.17989584178440432,0.17244299526161827,0.26963137566377327,0.2693455146165127,0.17932409716669453,0.3947560875993765,0.2512812350930112,0.1714729986397941
8,0.16843961258573137,0.2887854670885522,0.22990537268305772,0.2327166445145763,0.23114326262678803,0.34346297302014517,0.2310817136203273,0.1895673633707241,0.34446049855645505
9,0.11823205679147857,0.02073805716671577,0.0784790022932601,0.3076165446070459,0.3133326044505065,0.06495816617521089,0.16533745137969727,0.09479619484128227,0.235347993400455
10,0.41730002301720764,0.3439101928422792,0.22834800555900955,0.4065555993748853,0.42270873134217757,0.10338141368336877,0.21746148650754737,0.3301503820773339,0.3089740387776675
11,0.4378331624188223,0.451393378908727,0.2552063493673189,0.401393971298153,0.42225523097646633,0.02091823380150143,0.17657224506938113,0.4971776452137049,0.34733918944215264
12,0.5026390327903483,0.3275892830916314,0.2514384686287261,0.2605332128802489,0.2758941501849603,0.011046674103322031,0.1442863916342834,0.5090692448249137,0.6303997720005756
13,0.3187038052266934,0.38277531893126027,0.22590943716558096,0.7492222537131303,0.7985248765944563,-0.04680580993068212,0.13891090893647473,0.7132924043095065,0.38110823025536367
14,0.29932406520184585,0.3474771696062896,0.2224811390437634,0.45098443326581017,0.4788074984284898,0.056755744908883674,0.1779416016420899,0.4281226640416513,0.23421619800831034
15,0.3857215970643253,0.3051167027421984,0.19022617287558558,0.2926757597897024,0.3005263335807678,0.048999548225545336,0.09710975478355975,0.3452262608504885,0.18830689294522868
16,0.31902504415330407,-0.13340500798293936,0.135181870619148,0.23258798825719768,0.23725731698898983,-0.0009692947401703234,0.09106142372739838,0.16403289585017755,0.16616929593846363
17,0.20687460520133671,-0.03755213961948731,0.0977019185518875,0.15075055769308376,0.15769787351861148,-0.001152912478633708,0.09394742878204948,0.007669687774042755,0.06867310467308496
18,0.13570387392415406,0.18971340422472835,-0.06497779040806227,0.06569148206453848,0.056886134375804524,-0.02643530210023534,0.060826100076395315,0.040620280440541445,-0.02582210383700065
19,0.1767605083694176,0.19352188571730608,0.007100898923815248,0.08709846199663182,0.08517211687244536,-0.045046795411789735,0.16063591338952407,0.10168133098459886,-0.042975903989873054
20,0.22929275077940303,0.04905344151664366,0.06760204951642763,0.08718249180075537,0.08675198816380808,0.08095679594943501,0.14998409578230862,0.18334387182291764,-0.013321882907869259
21,0.2512722860877399,0.07318591901063093,0.035157095957500606,0.08666767258408423,0.09175024994406117,0.15504734292685662,0.16471953693988817,0.23436446097696328,0.04887161572861648
22,0.19447329605043617,0.11175658394983234,0.04926959177225483,0.17344670837379939,0.171867098474921,0.11939720317420893,0.18592726209427846,0.20372293186781842,0.07832805434645382
23,0.1520856634786818,0.10258406353162841,0.05517816538820612,0.06759639091353212,0.08150863218790058,0.17970144539986865,0.15523443381601731,0.10301131096508723,0.10426393964168698
