time,temp,rhum,prcp,wspd
2022-01-04 23:00:00,16.0,68.0,0.0,7.0
2022-01-05 00:00:00,14.1,76.0,0.0,9.0
2022-01-05 01:00:00,13.0,82.0,0.0,11.0
2022-01-05 02:00:00,13.0,82.0,0.0,9.0
2022-01-05 03:00:00,13.0,82.0,0.0,9.4
2022-01-05 04:00:00,13.0,82.0,0.0,7.6
2022-01-05 05:00:00,11.0,88.0,0.0,6.0
2022-01-05 06:00:00,11.0,88.0,0.0,5.4
2022-01-05 07:00:00,11.0,99.0,0.0,2.5
2022-01-05 08:00:00,10.5,99.0,0.0,1.8
2022-01-05 09:00:00,8.9,100.0,0.0,4.3
2022-01-05 10:00:00,8.5,100.0,0.0,4.0
2022-01-05 11:00:00,8.7,99.0,0.0,4.0
2022-01-05 12:00:00,9.2,99.0,0.0,4.0
2022-01-05 13:00:00,8.6,99.0,0.0,2.9
2022-01-05 14:00:00,8.6,99.0,0.0,2.5
2022-01-05 15:00:00,11.0,82.0,0.0,5.4
2022-01-05 16:00:00,11.0,82.0,0.0,1.4
2022-01-05 17:00:00,11.0,82.0,0.0,0.0
2022-01-05 18:00:00,11.0,82.0,0.0,0.0
2022-01-05 19:00:00,13.0,77.0,0.0,0.0
2022-01-05 20:00:00,17.0,68.0,0.0,13.0
2022-01-05 21:00:00,17.0,72.0,0.0,17.0
2022-01-05 22:00:00,14.0,88.0,0.0,6.5
2022-01-05 23:00:00,16.0,77.0,0.0,13.0
2022-01-06 00:00:00,14.0,82.0,0.0,15.0
2022-01-06 01:00:00,13.0,88.0,0.0,7.0
2022-01-06 02:00:00,13.0,88.0,0.0,4.7
2022-01-06 03:00:00,13.0,88.0,0.0,0.0
2022-01-06 04:00:00,13.0,88.0,0.0,9.4
2022-01-06 05:00:00,13.0,88.0,0.0,7.0
2022-01-06 06:00:00,10.1,99.0,0.0,5.4
2022-01-06 07:00:00,10.5,98.0,0.1,4.3
2022-01-06 08:00:00,10.1,100.0,0.1,2.9
2022-01-06 09:00:00,9.9,100.0,0.1,3.6
2022-01-06 10:00:00,9.8,100.0,0.1,4.0
2022-01-06 11:00:00,9.3,100.0,0.1,5.4
2022-01-06 12:00:00,9.4,100.0,0.1,4.3
2022-01-06 13:00:00,9.5,99.0,0.1,3.6
2022-01-06 14:00:00,12.0,88.0,0.0,2.2
2022-01-06 15:00:00,12.0,88.0,0.0,0.0
2022-01-06 16:00:00,9.9,98.0,0.0,2.9
2022-01-06 17:00:00,13.0,82.0,0.0,3.6
2022-01-06 18:00:00,13.0,82.0,0.0,0.0
2022-01-06 19:00:00,13.0,88.0,0.0,0.0
2022-01-06 20:00:00,15.0,77.0,0.0,5.4
2022-01-06 21:00:00,16.0,72.0,0.0,7.2
2022-01-06 22:00:00,13.1,95.0,0.0,9.0
2022-01-06 23:00:00,14.0,82.0,0.0,9.0
2022-01-07 00:00:00,14.0,82.0,0.0,9.4
2022-01-07 01:00:00,13.0,88.0,0.0,9.0
2022-01-07 02:00:00,13.0,88.0,0.0,7.0
2022-01-07 03:00:00,12.0,94.0,0.0,9.0
2022-01-07 04:00:00,12.0,94.0,0.0,7.0
2022-01-07 05:00:00,11.0,94.0,0.1,9.0
2022-01-07 06:00:00,11.0,94.0,0.4,9.4
2022-01-07 07:00:00,11.3,97.0,0.3,8.6
2022-01-07 08:00:00,11.3,95.0,0.4,9.4
2022-01-07 09:00:00,11.1,95.0,0.3,10.4
2022-01-07 10:00:00,9.8,94.0,0.1,3.6
2022-01-07 11:00:00,9.5,90.0,0.0,4.0
2022-01-07 12:00:00,7.0,93.0,0.0,6.8
2022-01-07 13:00:00,7.0,93.0,0.0,2.9
2022-01-07 14:00:00,10.0,87.0,0.0,6.0
2022-01-07 15:00:00,10.0,87.0,0.0,5.4
2022-01-07 16:00:00,11.0,82.0,0.0,5.4
